Dim,Runtime,Heap,Stack,Code,CodeLines
127,42.1,5864,16709,4027,3218
128,41.4,5864,14975,4027,3218
129,105.1,8936,12287,4490,3137
130,108.2,8936,14745,4490,3137
131,103.1,8936,12287,4490,3137
132,106.3,8936,16299,4490,3137
133,106.2,8936,12287,4490,3137
134,105.5,8936,15069,4490,3137
135,107.0,8936,13299,4490,3137
136,106.5,8936,16521,4490,3137
137,106.5,8936,16089,4490,3137
138,103.7,8936,12287,4490,3137
139,104.4,8936,12287,4490,3137
140,103.3,8936,12287,4490,3137
141,104.3,8936,14207,4490,3137
142,104.4,8936,14327,4490,3137
143,105.5,8936,16125,4490,3137
144,104.6,8936,15325,4490,3137
145,105.2,8936,14335,4490,3137
146,104.1,8936,13111,4490,3137
147,105.3,8936,16333,4490,3137
148,105.4,8936,15991,4490,3137
149,104.7,8936,16271,4490,3137
150,103.3,8936,16383,4490,3137
151,104.2,8936,16157,4490,3137
152,104.7,8936,15861,4490,3137
153,105.0,8936,12829,4490,3137
154,103.2,8936,12287,4490,3137
155,106.3,8936,12287,4490,3137
156,108.4,8936,17409,4490,3137
157,104.5,8936,14023,4490,3137
158,103.5,8936,12287,4490,3137
159,105.0,8936,14775,4490,3137
160,104.1,8936,15611,4490,3137
161,103.9,8936,15049,4490,3137
162,108.6,8936,14243,4490,3137
163,108.4,8936,15643,4490,3137
164,105.5,8936,12287,4490,3137
165,104.0,8936,12287,4490,3137
166,105.3,8936,16063,4490,3137
167,107.9,8936,16125,4490,3137
168,111.1,8936,14207,4490,3137
169,104.4,8936,16521,4490,3137
170,105.6,8936,16099,4490,3137
171,104.7,8936,16311,4490,3137
172,104.0,8936,19715,4490,3137
173,106.7,8936,12287,4490,3137
174,105.0,8936,16315,4490,3137
175,104.9,8936,16381,4490,3137
176,104.3,8936,16373,4490,3137
177,103.1,8936,16211,4490,3137
178,105.9,8936,18593,4490,3137
179,105.6,8936,18825,4490,3137
180,104.2,8936,15871,4490,3137
181,106.4,8936,12287,4490,3137
182,104.4,8936,17065,4490,3137
183,104.4,8936,13631,4490,3137
184,103.3,8936,15347,4490,3137
185,104.6,8936,16349,4490,3137
186,103.5,8936,15199,4490,3137
187,106.4,8936,16641,4490,3137
188,103.2,8936,12287,4490,3137
189,103.4,8936,15351,4490,3137
190,106.0,8936,12791,4490,3137
191,105.2,8936,16177,4490,3137
192,103.2,8936,13113,4490,3137
193,107.6,8936,16417,4490,3137
194,104.0,8936,15357,4490,3137
195,103.5,8936,14329,4490,3137
196,109.9,8936,18561,4490,3137
197,105.3,8936,14823,4490,3137
198,103.3,8936,12287,4490,3137
199,104.5,8936,18825,4490,3137
200,105.3,8936,14207,4490,3137
201,107.9,8936,12287,4490,3137
202,105.4,8936,16611,4490,3137
203,105.7,8936,16377,4490,3137
204,106.7,8936,12287,4490,3137
205,104.4,8936,17009,4490,3137
206,104.2,8936,16087,4490,3137
207,104.1,8936,13753,4490,3137
208,104.1,8936,12287,4490,3137
209,108.2,8936,16121,4490,3137
210,105.7,8936,12287,4490,3137
211,103.8,8936,12287,4490,3137
212,104.4,8936,14327,4490,3137
213,104.4,8936,16641,4490,3137
214,103.3,8936,17409,4490,3137
215,104.7,8936,12287,4490,3137
216,104.5,8936,16307,4490,3137
217,104.0,8936,16351,4490,3137
218,104.9,8936,14063,4490,3137
219,107.4,8936,15869,4490,3137
220,111.3,8936,12287,4490,3137
221,102.7,8936,12287,4490,3137
222,104.5,8936,14419,4490,3137
223,104.1,8936,19073,4490,3137
224,105.1,8936,16311,4490,3137
225,104.0,8936,16015,4490,3137
226,106.7,8936,16383,4490,3137
227,104.3,8936,16449,4490,3137
228,103.3,8936,16397,4490,3137
229,104.0,8936,16459,4490,3137
230,111.1,8936,12287,4490,3137
231,104.1,8936,17153,4490,3137
232,108.3,8936,15037,4490,3137
233,103.7,8936,14323,4490,3137
234,103.1,8936,16157,4490,3137
235,105.2,8936,16235,4490,3137
236,104.9,8936,16107,4490,3137
237,104.7,8936,13279,4490,3137
238,104.7,8936,16315,4490,3137
239,105.6,8936,20099,4490,3137
240,107.1,8936,15551,4490,3137
241,103.3,8936,16057,4490,3137
242,106.3,8936,16247,4490,3137
243,105.8,8936,17929,4490,3137
244,105.9,8936,16299,4490,3137
245,104.4,8936,12287,4490,3137
246,105.3,8936,15867,4490,3137
247,105.2,8936,16909,4490,3137
248,102.9,8936,17583,4490,3137
249,104.0,8936,18465,4490,3137
250,103.6,8936,18433,4490,3137
251,105.1,8936,13503,4490,3137
252,103.3,8936,16059,4490,3137
253,104.5,8936,12287,4490,3137
254,107.2,8936,12799,4490,3137
255,104.2,8936,12287,4490,3137
