Dim,Runtime,Heap,Stack,Code,CodeLines
32,2.5,4264,19489,1694,1481
33,4.8,4392,12287,990,777
34,5.0,4392,17921,990,777
35,4.9,4392,12287,990,777
36,4.7,4392,15163,990,777
37,4.9,4392,14079,990,777
38,5.9,4392,12287,990,777
39,5.0,4392,16531,990,777
40,5.4,4392,16253,990,777
41,4.6,4392,18001,990,777
42,5.0,4392,12287,990,777
43,5.0,4392,14075,990,777
44,4.8,4392,15871,990,777
45,4.9,4392,19973,990,777
46,4.9,4392,14071,990,777
47,4.9,4392,12287,990,777
48,5.0,4392,16359,990,777
49,5.0,4392,15787,990,777
50,4.9,4392,15841,990,777
51,4.8,4392,12287,990,777
52,4.8,4392,16149,990,777
53,4.8,4392,12287,990,777
54,4.9,4392,12287,990,777
55,5.1,4392,12287,990,777
56,5.0,4392,15789,990,777
57,4.9,4392,17729,990,777
58,4.4,4392,16379,990,777
59,5.1,4392,12287,990,777
60,4.8,4392,15565,990,777
61,4.8,4392,16127,990,777
62,5.9,4392,14301,990,777
63,5.0,4392,12287,990,777
64,4.7,4392,12287,990,777
65,11.0,5160,16369,1214,1001
66,10.8,5160,19537,1214,1001
67,10.8,5160,15337,1214,1001
68,12.3,5160,16521,1214,1001
69,11.0,5160,14517,1214,1001
70,10.9,5160,16223,1214,1001
71,11.0,5160,17425,1214,1001
72,12.3,5160,14271,1214,1001
73,10.9,5160,17297,1214,1001
74,11.8,5160,16383,1214,1001
75,11.1,5160,18769,1214,1001
76,10.8,5160,16913,1214,1001
77,10.9,5160,16121,1214,1001
78,12.0,5160,14839,1214,1001
79,10.9,5160,16031,1214,1001
80,11.7,5160,14015,1214,1001
81,10.9,5160,12287,1214,1001
82,11.0,5160,16127,1214,1001
83,11.0,5160,12287,1214,1001
84,11.0,5160,18705,1214,1001
85,11.0,5160,12687,1214,1001
86,10.8,5160,17665,1214,1001
87,11.0,5160,16095,1214,1001
88,12.1,5160,16307,1214,1001
89,10.8,5160,15319,1214,1001
90,10.8,5160,16315,1214,1001
91,10.8,5160,12287,1214,1001
92,10.9,5160,16513,1214,1001
93,10.8,5160,12287,1214,1001
94,11.0,5160,12287,1214,1001
95,13.0,5160,12287,1214,1001
96,11.1,5160,15703,1214,1001
97,10.8,5160,16103,1214,1001
98,10.8,5160,12287,1214,1001
99,10.8,5160,16483,1214,1001
100,11.8,5160,15743,1214,1001
101,11.1,5160,16237,1214,1001
102,10.9,5160,16385,1214,1001
103,10.8,5160,16253,1214,1001
104,12.7,5160,12287,1214,1001
105,10.9,5160,12287,1214,1001
106,11.1,5160,16239,1214,1001
107,10.9,5160,15085,1214,1001
108,11.7,5160,16379,1214,1001
109,11.1,5160,16375,1214,1001
110,11.8,5160,16377,1214,1001
111,11.4,5160,18307,1214,1001
112,11.0,5160,17417,1214,1001
113,10.9,5160,12287,1214,1001
114,10.9,5160,12983,1214,1001
115,11.0,5160,16375,1214,1001
116,11.0,5160,15039,1214,1001
117,10.9,5160,16473,1214,1001
118,11.0,5160,15851,1214,1001
119,10.9,5160,13563,1214,1001
120,11.6,5160,16319,1214,1001
121,10.8,5160,15695,1214,1001
122,10.9,5160,16791,1214,1001
123,10.8,5160,12657,1214,1001
124,10.8,5160,16381,1214,1001
125,10.9,5160,16529,1214,1001
126,11.0,5160,13247,1214,1001
127,11.1,5160,16379,1214,1001
128,10.6,5160,16351,1214,1001
129,24.7,6184,13437,1022,809
130,23.8,6184,18851,1022,809
131,23.7,6184,16037,1022,809
132,23.8,6184,13751,1022,809
133,23.5,6184,12927,1022,809
134,24.3,6184,18577,1022,809
135,24.5,6184,16123,1022,809
136,23.4,6184,17057,1022,809
137,23.4,6184,17929,1022,809
138,25.1,6184,16383,1022,809
139,23.5,6184,15357,1022,809
140,23.6,6184,15813,1022,809
141,23.4,6184,15833,1022,809
142,23.7,6184,16513,1022,809
143,24.4,6184,16385,1022,809
144,25.0,6184,12287,1022,809
145,23.8,6184,17059,1022,809
146,23.5,6184,15867,1022,809
147,23.5,6184,16283,1022,809
148,25.3,6184,14063,1022,809
149,23.7,6184,16383,1022,809
150,23.6,6184,15359,1022,809
151,23.8,6184,18577,1022,809
152,23.8,6184,13263,1022,809
153,23.5,6184,15263,1022,809
154,23.6,6184,16401,1022,809
155,23.6,6184,12287,1022,809
156,23.8,6184,16379,1022,809
157,23.7,6184,13521,1022,809
158,24.5,6184,13243,1022,809
159,24.4,6184,16375,1022,809
160,24.6,6184,12287,1022,809
161,23.7,6184,12287,1022,809
162,23.5,6184,14295,1022,809
163,23.7,6184,17513,1022,809
164,26.8,6184,15357,1022,809
165,23.8,6184,12287,1022,809
166,23.8,6184,15119,1022,809
167,24.1,6184,12287,1022,809
168,23.6,6184,16385,1022,809
169,23.6,6184,16897,1022,809
170,23.6,6184,16231,1022,809
171,23.6,6184,14453,1022,809
172,24.7,6184,18441,1022,809
173,23.5,6184,14829,1022,809
174,25.5,6184,16581,1022,809
175,23.6,6184,16379,1022,809
176,23.6,6184,14333,1022,809
177,23.7,6184,14783,1022,809
178,24.5,6184,12287,1022,809
179,23.7,6184,14591,1022,809
180,23.5,6184,17011,1022,809
181,23.4,6184,20131,1022,809
182,23.6,6184,19465,1022,809
183,23.6,6184,16433,1022,809
184,24.5,6184,16383,1022,809
185,23.9,6184,16219,1022,809
186,23.7,6184,16123,1022,809
187,23.7,6184,14703,1022,809
188,23.8,6184,12287,1022,809
189,24.8,6184,15759,1022,809
190,25.5,6184,15359,1022,809
191,23.6,6184,14263,1022,809
192,23.7,6184,18433,1022,809
193,23.8,6184,16047,1022,809
194,23.5,6184,15867,1022,809
195,23.6,6184,14317,1022,809
196,24.5,6184,16649,1022,809
197,23.6,6184,16361,1022,809
198,23.6,6184,12287,1022,809
199,23.6,6184,13023,1022,809
200,23.6,6184,12287,1022,809
201,23.6,6184,12287,1022,809
202,23.5,6184,12287,1022,809
203,24.9,6184,12287,1022,809
204,24.5,6184,17665,1022,809
205,23.8,6184,18433,1022,809
206,24.6,6184,16363,1022,809
207,23.6,6184,12287,1022,809
208,23.7,6184,15031,1022,809
209,23.5,6184,15293,1022,809
210,24.4,6184,12287,1022,809
211,23.4,6184,15807,1022,809
212,24.9,6184,18825,1022,809
213,23.5,6184,13823,1022,809
214,24.5,6184,16287,1022,809
215,24.4,6184,12287,1022,809
216,23.7,6184,13823,1022,809
217,23.7,6184,12799,1022,809
218,23.5,6184,13251,1022,809
219,23.7,6184,17441,1022,809
220,24.5,6184,16255,1022,809
221,23.4,6184,17573,1022,809
222,23.2,6184,16373,1022,809
223,23.7,6184,16351,1022,809
224,23.6,6184,16379,1022,809
225,23.9,6184,16359,1022,809
226,23.6,6184,16251,1022,809
227,23.2,6184,16055,1022,809
228,23.4,6184,12287,1022,809
229,24.2,6184,18963,1022,809
230,23.7,6184,19737,1022,809
231,23.6,6184,18945,1022,809
232,23.6,6184,19021,1022,809
233,23.5,6184,15607,1022,809
234,23.6,6184,17713,1022,809
235,23.9,6184,20089,1022,809
236,24.3,6184,16397,1022,809
237,23.5,6184,16381,1022,809
238,23.3,6184,16401,1022,809
239,23.6,6184,16123,1022,809
240,26.2,6184,12287,1022,809
241,23.8,6184,16641,1022,809
242,23.7,6184,15327,1022,809
243,23.7,6184,16301,1022,809
244,23.5,6184,17417,1022,809
245,23.8,6184,12287,1022,809
246,23.7,6184,14719,1022,809
247,24.7,6184,16899,1022,809
248,23.5,6184,12287,1022,809
249,23.6,6184,14207,1022,809
250,24.4,6184,15277,1022,809
251,23.8,6184,16397,1022,809
252,23.7,6184,16489,1022,809
253,23.5,6184,17429,1022,809
254,23.7,6184,12287,1022,809
255,23.4,6184,12287,1022,809
