Dim,Runtime,Heap,Stack,Code,CodeLines
156,398.1,6184,18691,3768,2411
157,401.5,6184,16347,3768,2411
158,403.9,6184,12287,3768,2411
159,399.5,6184,16379,3768,2411
160,397.8,6184,12287,3768,2411
161,407.9,6184,15999,3768,2411
162,403.7,6184,16425,3768,2411
163,403.0,6184,12671,3768,2411
164,398.3,6184,15871,3768,2411
165,401.9,6184,14077,3768,2411
166,400.1,6184,16049,3768,2411
167,402.7,6184,15867,3768,2411
168,406.1,6184,12287,3768,2411
169,400.0,6184,15231,3768,2411
170,400.0,6184,16665,3768,2411
171,406.1,6184,15807,3768,2411
172,402.3,6184,14299,3768,2411
173,400.5,6184,14331,3768,2411
174,400.6,6184,15615,3768,2411
175,398.7,6184,13823,3768,2411
176,404.0,6184,12287,3768,2411
177,403.9,6184,12287,3768,2411
178,399.9,6184,15795,3768,2411
179,405.2,6184,14205,3768,2411
180,406.6,6184,15167,3768,2411
181,416.8,6184,16063,3768,2411
182,397.7,6184,17413,3768,2411
183,403.2,6184,16913,3768,2411
184,412.9,6184,12287,3768,2411
185,401.3,6184,16251,3768,2411
186,404.3,6184,16833,3768,2411
187,399.8,6184,16383,3768,2411
188,411.4,6184,15223,3768,2411
189,401.1,6184,15347,3768,2411
190,403.7,6184,12287,3768,2411
191,403.9,6184,13247,3768,2411
192,402.8,6184,16379,3768,2411
193,402.9,6184,13181,3768,2411
194,399.5,6184,16119,3768,2411
195,404.2,6184,14815,3768,2411
196,399.8,6184,17411,3768,2411
197,410.0,6184,12287,3768,2411
198,406.7,6184,14799,3768,2411
199,408.7,6184,14847,3768,2411
200,403.5,6184,16247,3768,2411
201,404.5,6184,12287,3768,2411
202,406.5,6184,13751,3768,2411
203,411.7,6184,18119,3768,2411
204,406.3,6184,16251,3768,2411
205,408.8,6184,14047,3768,2411
206,403.5,6184,16467,3768,2411
207,403.4,6184,16399,3768,2411
208,407.4,6184,16127,3768,2411
209,405.7,6184,16545,3768,2411
210,398.0,6184,16683,3768,2411
211,404.9,6184,16367,3768,2411
212,400.0,6184,15739,3768,2411
213,400.9,6184,14319,3768,2411
214,400.7,6184,16387,3768,2411
215,410.8,6184,17103,3768,2411
216,401.5,6184,12287,3768,2411
217,403.3,6184,16127,3768,2411
218,403.7,6184,15799,3768,2411
219,399.5,6184,13279,3768,2411
220,404.2,6184,15675,3768,2411
221,403.6,6184,12287,3768,2411
222,406.5,6184,12287,3768,2411
223,405.2,6184,15257,3768,2411
224,399.9,6184,12797,3768,2411
225,399.0,6184,16123,3768,2411
226,399.5,6184,14331,3768,2411
227,402.2,6184,16449,3768,2411
228,399.5,6184,16513,3768,2411
229,402.8,6184,16181,3768,2411
230,398.9,6184,16467,3768,2411
231,398.5,6184,13279,3768,2411
232,401.5,6184,14199,3768,2411
233,401.6,6184,15349,3768,2411
234,405.4,6184,17027,3768,2411
235,404.9,6184,12287,3768,2411
236,398.3,6184,12287,3768,2411
237,403.4,6184,12287,3768,2411
238,401.8,6184,17537,3768,2411
239,399.5,6184,16449,3768,2411
240,399.5,6184,14635,3768,2411
241,400.4,6184,14319,3768,2411
242,405.2,6184,13903,3768,2411
243,398.1,6184,16383,3768,2411
244,401.3,6184,14703,3768,2411
245,399.3,6184,15231,3768,2411
246,400.7,6184,18469,3768,2411
247,399.9,6184,12287,3768,2411
248,404.1,6184,16119,3768,2411
249,402.8,6184,16383,3768,2411
250,403.9,6184,14775,3768,2411
251,403.5,6184,16513,3768,2411
252,399.2,6184,16387,3768,2411
253,410.9,6184,18433,3768,2411
254,400.6,6184,15223,3768,2411
255,403.1,6184,16993,3768,2411
