Dim,Runtime,Heap,Stack,Code,CodeLines
109,17.7,5056,15995,2597,1870
110,21.0,5056,13055,2597,1870
111,23.0,5056,16705,2562,1827
112,23.1,5056,15641,2562,1827
113,22.3,4672,12287,2132,1602
114,22.3,4672,14971,2132,1602
115,24.0,4672,16385,2132,1602
116,22.2,4672,16319,2132,1602
117,22.4,4672,16317,2132,1602
118,22.2,4672,14015,2132,1602
119,22.3,4672,15839,2132,1602
120,22.3,4672,12287,2132,1602
121,19.7,5200,16143,2736,1957
122,16.7,4672,17025,2235,1702
123,16.7,4672,16247,2235,1702
124,16.7,4672,15991,2235,1702
125,19.0,4672,17441,2235,1702
126,21.1,5184,12287,2730,1933
127,27.6,5184,16127,2534,1731
128,26.7,5184,19601,2534,1731
129,24.6,5248,12287,2762,1925
130,24.4,5248,16031,2762,1925
131,24.3,5248,18693,2762,1925
132,24.5,5248,12287,2762,1925
133,21.4,5248,16189,2850,2005
134,22.6,5248,14311,2850,2005
135,22.1,5248,12287,2850,2005
136,23.9,5312,18945,2810,1957
137,23.6,5312,12287,2810,1957
138,23.8,5312,16311,2810,1957
139,23.7,5312,16417,2810,1957
140,23.8,5312,16559,2810,1957
141,32.2,5312,15871,2411,1550
142,31.5,5312,14139,2411,1550
143,31.1,5312,16365,2411,1550
144,30.3,5312,13035,2411,1550
145,21.9,5376,15871,2541,1648
146,22.0,5376,16375,2541,1648
147,21.8,5376,15935,2541,1648
148,24.2,5376,16253,2560,1655
149,25.2,5376,15343,2560,1655
150,24.9,5376,12287,2560,1655
151,25.7,5440,16375,2523,1616
152,27.4,5440,14329,2523,1616
153,25.7,5440,12287,2523,1616
154,26.9,5440,16379,2523,1616
155,34.8,5440,19233,2475,1550
156,34.8,5440,17569,2475,1550
157,39.0,5440,18499,2475,1550
158,36.6,5440,15351,2475,1550
159,36.0,5440,14335,2475,1550
160,34.6,5440,16239,2475,1550
161,29.4,5504,12287,2575,1612
162,29.5,5504,16255,2575,1612
163,26.4,5504,12767,2593,1632
164,26.4,5504,12287,2593,1632
165,26.1,5504,14335,2593,1632
166,33.0,5504,15311,2534,1563
167,33.1,5504,12287,2534,1563
168,35.9,5504,12287,2534,1563
169,25.2,5568,12287,2645,1664
170,25.2,5568,16351,2645,1664
171,26.1,5568,15359,2645,1664
172,26.2,5568,19713,2645,1664
173,25.2,5568,16343,2645,1664
174,25.4,5568,16569,2645,1664
175,25.4,5568,16363,2645,1664
176,38.5,5568,17553,2550,1563
177,34.4,5632,12287,2607,1580
178,34.8,5632,12287,2607,1580
179,34.7,5632,17449,2607,1580
180,33.8,5632,16513,2607,1580
181,35.6,5696,16885,2688,1639
182,30.7,5696,16109,2688,1639
183,31.3,5696,17957,2688,1639
184,31.0,5696,16359,2688,1639
185,32.5,5696,18533,2688,1639
186,31.8,5696,15103,2688,1639
187,31.0,5696,15807,2688,1639
188,31.7,5696,15887,2688,1639
189,31.0,5696,13759,2688,1639
190,48.2,5696,14331,2575,1520
191,45.9,5696,16389,2575,1520
192,46.7,5696,15191,2575,1520
193,36.7,5760,19971,2722,1633
194,37.4,5760,15457,2722,1633
195,35.9,5760,16401,2722,1633
196,35.8,5760,15079,2722,1633
197,36.2,5760,15479,2752,1655
198,40.5,5760,15327,2752,1655
199,40.4,5760,18577,2662,1563
200,38.6,5760,17473,2662,1563
201,35.8,5888,13309,2776,1623
202,35.6,5888,19489,2776,1623
203,37.3,5888,19205,2776,1623
204,36.5,5888,14335,2776,1623
205,35.6,5888,16047,2776,1623
206,36.4,5888,12287,2776,1623
207,35.4,5888,17537,2776,1623
208,36.6,5888,20129,2776,1623
209,35.8,5888,14047,2776,1623
210,35.6,5888,16307,2776,1623
211,48.7,5888,16897,2741,1576
212,45.2,5888,16375,2741,1576
213,45.7,5888,12287,2741,1576
214,46.2,5888,12287,2741,1576
215,45.3,5888,12287,2741,1576
216,46.5,5888,16223,2741,1576
217,42.3,5952,18993,2760,1591
218,46.0,5952,15345,2760,1591
219,42.3,5952,16915,2760,1591
220,42.1,5952,12287,2760,1591
221,51.8,5952,16705,2707,1526
222,50.3,5952,14335,2707,1526
223,51.5,5952,20101,2707,1526
224,50.0,5952,15647,2707,1526
225,37.3,6016,14323,2850,1633
226,40.1,6016,15213,2885,1664
227,39.2,6016,16039,2885,1664
228,39.1,6016,14239,2885,1664
229,39.1,6016,16383,2885,1664
230,39.8,6016,14845,2885,1664
231,38.9,6016,16123,2885,1664
232,52.7,6080,15665,2816,1571
233,52.8,6080,17169,2816,1571
234,53.7,6080,14535,2816,1571
235,55.7,6080,16333,2816,1571
236,53.3,6080,16651,2816,1571
237,53.4,6080,16897,2816,1571
238,53.6,6080,17089,2816,1571
239,54.0,6080,18945,2816,1571
240,52.8,6080,16493,2816,1571
241,45.5,6144,16303,2891,1616
242,45.1,6144,16351,2891,1616
243,44.8,6144,15737,2927,1644
244,38.4,6144,12287,2913,1632
245,37.5,6144,15951,2913,1632
246,41.1,6208,13943,2920,1623
247,41.5,6208,16309,2920,1623
248,41.5,6208,12287,2920,1623
249,42.7,6208,16801,2920,1623
250,43.3,6208,12287,2920,1623
251,47.2,6208,12287,2847,1548
252,50.7,6208,16063,2847,1548
253,64.3,6208,16381,2864,1551
254,65.2,6208,17413,2864,1551
255,65.8,6208,15359,2864,1551
