Dim,Runtime,Heap,Stack,Code,CodeLines
122,1614.8,32824,14029,4113,3156
123,521.4,32824,15231,4113,3156
124,624.6,32824,12287,4113,3156
125,453.4,32824,14783,4113,3156
126,1004.2,32824,16385,4113,3156
127,502.2,32824,17413,4113,3156
128,655.0,32824,16411,4113,3156
129,547.0,32824,12287,4073,2580
130,534.8,32824,18961,4073,2580
131,885.1,32824,14015,4073,2580
132,491.1,32824,15791,4073,2580
133,504.9,32824,14271,4073,2580
134,538.2,32824,16643,4073,2580
135,490.0,32824,16123,4073,2580
136,979.1,32824,15789,4073,2580
137,986.5,32824,19735,4073,2580
138,1028.5,32824,16355,4073,2580
139,1959.0,32824,12287,4073,2580
140,16111.2,32824,15933,4073,2580
141,559.0,32824,14183,4073,2580
142,609.6,32824,15851,4073,2580
143,590.0,32824,16119,4073,2580
144,516.6,32824,15357,4073,2580
145,723.7,32824,18465,4073,2580
146,848.8,32824,16579,4073,2580
147,1630.5,32824,17929,4073,2580
148,486.4,32824,18465,4073,2580
149,2241.1,32824,14265,4073,2580
150,582.5,32824,12287,4073,2580
151,535.2,32824,15999,4073,2580
152,2970.3,32824,12959,4073,2580
153,711.7,32824,13215,4073,2580
154,553.3,32824,12287,4073,2580
155,542.7,32824,15871,4073,2580
156,779.4,32824,16585,4073,2580
157,1170.4,32824,13565,4073,2580
158,1469.2,32824,13623,4073,2580
159,550.2,32824,13789,4073,2580
160,1551.4,32824,16349,4073,2580
161,4712.3,32824,14333,4073,2580
162,492.6,32824,15293,4073,2580
163,538.2,32824,16929,4073,2580
164,598.3,32824,15179,4073,2580
165,494.0,32824,19553,4073,2580
166,819.6,32824,15295,4073,2580
167,489.1,32824,15857,4073,2580
168,656.4,32824,12287,4073,2580
169,1128.4,32824,16103,4073,2580
170,493.3,32824,13815,4073,2580
171,892.0,32824,19465,4073,2580
172,1491.4,32824,16417,4073,2580
173,675.9,32824,16091,4073,2580
174,594.7,32824,15359,4073,2580
175,549.0,32824,19457,4073,2580
176,2053.1,32824,16351,4073,2580
177,1711.4,32824,14591,4073,2580
178,494.6,32824,16387,4073,2580
179,2495.3,32824,15215,4073,2580
180,661.5,32824,12287,4073,2580
181,787.4,32824,14843,4073,2580
182,586.5,32824,15719,4073,2580
183,602.2,32824,16251,4073,2580
184,795.8,32824,18769,4073,2580
185,639.6,32824,12287,4073,2580
186,1831.4,32824,15993,4073,2580
187,488.4,32824,18433,4073,2580
188,492.9,32824,19529,4073,2580
189,492.4,32824,14503,4073,2580
190,812.9,32824,16379,4073,2580
191,1592.6,32824,16383,4073,2580
192,2668.9,32824,16393,4073,2580
193,498.8,32824,13245,4073,2580
194,6852.5,32824,16359,4073,2580
195,586.1,32824,16623,4073,2580
196,551.2,32824,16221,4073,2580
197,497.4,32824,16681,4073,2580
198,493.8,32824,16357,4073,2580
199,597.7,32824,18565,4073,2580
200,579.2,32824,16385,4073,2580
201,813.5,32824,16047,4073,2580
202,656.2,32824,15869,4073,2580
203,507.9,32824,12287,4073,2580
204,489.9,32824,12287,4073,2580
205,550.5,32824,16319,4073,2580
206,579.0,32824,16385,4073,2580
207,498.3,32824,14163,4073,2580
208,1380.0,32824,12287,4073,2580
209,578.5,32824,15099,4073,2580
210,592.2,32824,12287,4073,2580
211,541.5,32824,16215,4073,2580
212,1242.7,32824,16381,4073,2580
213,565.7,32824,15317,4073,2580
214,611.1,32824,16239,4073,2580
215,1725.6,32824,16395,4073,2580
216,590.1,32824,15845,4073,2580
217,492.9,32824,19587,4073,2580
218,580.9,32824,15605,4073,2580
219,890.4,32824,14175,4073,2580
220,593.4,32824,16121,4073,2580
221,502.3,32824,14139,4073,2580
222,604.3,32824,16317,4073,2580
223,488.3,32824,13679,4073,2580
224,2274.9,32824,16311,4073,2580
225,565.7,32824,18503,4073,2580
226,726.9,32824,15679,4073,2580
227,496.1,32824,16287,4073,2580
228,696.0,32824,12287,4073,2580
229,691.3,32824,15359,4073,2580
230,592.6,32824,15293,4073,2580
231,540.4,32824,16117,4073,2580
232,992.2,32824,16141,4073,2580
233,665.7,32824,13119,4073,2580
234,853.2,32824,15343,4073,2580
235,806.3,32824,12287,4073,2580
236,488.0,32824,18561,4073,2580
237,1147.5,32824,16787,4073,2580
238,3445.2,32824,15295,4073,2580
239,494.4,32824,14833,4073,2580
240,531.0,32824,16769,4073,2580
241,507.0,32824,16519,4073,2580
242,758.1,32824,16393,4073,2580
243,515.5,32824,16425,4073,2580
244,2912.5,32824,16387,4073,2580
245,527.7,32824,16319,4073,2580
246,1241.3,32824,15807,4073,2580
247,490.3,32824,14271,4073,2580
248,578.8,32824,16219,4073,2580
249,587.0,32824,14831,4073,2580
250,568.7,32824,12287,4073,2580
251,956.9,32824,16417,4073,2580
252,590.9,32824,17033,4073,2580
253,583.6,32824,17443,4073,2580
254,773.1,32824,12287,4073,2580
255,1104.6,32824,12287,4073,2580
