Dim,Runtime,Heap,Stack,Code,CodeLines
32,1.7,4264,12287,1551,1218
33,3.4,4392,13695,1768,1371
34,3.6,4392,15735,1768,1371
35,3.6,4392,15849,1768,1371
36,3.3,4392,15287,1768,1371
37,3.6,4392,15725,1768,1371
38,3.6,4392,15117,1768,1371
39,3.6,4392,12287,1768,1371
40,3.5,4392,14237,1768,1371
41,3.3,4392,14843,1768,1371
42,3.3,4392,14317,1768,1371
43,5.0,4392,12287,1768,1371
44,3.6,4392,16381,1768,1371
45,3.7,4392,15607,1768,1371
46,3.3,4392,12287,1768,1371
47,3.7,4392,13805,1768,1371
48,3.4,4392,14559,1768,1371
49,3.6,4392,16173,1768,1371
50,3.3,4392,16381,1768,1371
51,4.2,4392,14813,1768,1371
52,3.4,4392,15805,1768,1371
53,3.5,4392,15315,1768,1371
54,3.6,4392,16283,1768,1371
55,4.2,4392,16375,1768,1371
56,3.5,4392,13691,1768,1371
57,3.4,4392,13695,1768,1371
58,3.4,4392,12287,1768,1371
59,3.4,4392,15351,1768,1371
60,3.5,4392,18503,1768,1371
61,3.5,4392,14527,1768,1371
62,3.6,4392,12287,1768,1371
63,3.9,4392,12287,1768,1371
64,3.2,4392,12287,1768,1371
65,8.4,5160,18451,2306,1525
66,8.3,5160,12287,2306,1525
67,8.2,5160,15301,2306,1525
68,8.3,5160,16473,2306,1525
69,8.3,5160,14271,2306,1525
70,9.1,5160,14295,2306,1525
71,8.1,5160,17449,2306,1525
72,8.4,5160,14319,2306,1525
73,8.5,5160,15823,2306,1525
74,8.2,5160,14199,2306,1525
75,8.4,5160,14271,2306,1525
76,9.3,5160,16183,2306,1525
77,8.3,5160,12287,2306,1525
78,8.5,5160,16381,2306,1525
79,8.2,5160,17409,2306,1525
80,8.3,5160,15845,2306,1525
81,8.3,5160,12287,2306,1525
82,8.3,5160,14327,2306,1525
83,8.3,5160,16367,2306,1525
84,8.2,5160,16107,2306,1525
85,8.4,5160,15731,2306,1525
86,8.0,5160,15671,2306,1525
87,8.4,5160,16363,2306,1525
88,8.4,5160,12287,2306,1525
89,8.3,5160,16515,2306,1525
90,9.9,5160,16367,2306,1525
91,8.2,5160,15587,2306,1525
92,9.2,5160,12287,2306,1525
93,8.5,5160,16351,2306,1525
94,9.3,5160,14327,2306,1525
95,8.3,5160,12287,2306,1525
96,8.1,5160,13749,2306,1525
97,8.1,5160,16303,2306,1525
98,8.4,5160,14967,2306,1525
99,8.5,5160,12761,2306,1525
100,8.5,5160,16287,2306,1525
101,8.4,5160,14303,2306,1525
102,8.3,5160,16351,2306,1525
103,8.5,5160,16345,2306,1525
104,8.3,5160,13255,2306,1525
105,8.4,5160,16457,2306,1525
106,8.2,5160,16317,2306,1525
107,8.3,5160,12287,2306,1525
108,8.4,5160,12539,2306,1525
109,8.1,5160,16383,2306,1525
110,8.5,5160,15855,2306,1525
111,8.3,5160,15231,2306,1525
112,8.2,5160,16245,2306,1525
113,8.2,5160,17571,2306,1525
114,8.2,5160,15613,2306,1525
115,8.3,5160,16349,2306,1525
116,8.2,5160,12287,2306,1525
117,8.1,5160,14299,2306,1525
118,8.2,5160,16389,2306,1525
119,8.1,5160,12287,2306,1525
120,8.4,5160,15487,2306,1525
121,8.2,5160,16385,2306,1525
122,8.4,5160,14839,2306,1525
123,8.1,5160,16401,2306,1525
124,8.5,5160,17009,2306,1525
125,8.1,5160,12287,2306,1525
126,8.2,5160,18449,2306,1525
127,8.4,5160,15743,2306,1525
128,8.3,5160,15853,2306,1525
129,17.5,6184,13567,2498,1205
130,17.3,6184,15351,2498,1205
131,17.3,6184,12287,2498,1205
132,18.0,6184,17409,2498,1205
133,17.4,6184,17515,2498,1205
134,17.3,6184,14077,2498,1205
135,17.1,6184,14229,2498,1205
136,17.4,6184,17441,2498,1205
137,17.2,6184,15807,2498,1205
138,17.2,6184,12287,2498,1205
139,17.1,6184,15871,2498,1205
140,19.0,6184,12287,2498,1205
141,17.0,6184,16467,2498,1205
142,17.9,6184,12287,2498,1205
143,17.2,6184,16093,2498,1205
144,17.1,6184,16349,2498,1205
145,17.6,6184,13307,2498,1205
146,17.2,6184,13265,2498,1205
147,17.5,6184,16383,2498,1205
148,17.5,6184,16379,2498,1205
149,17.2,6184,14047,2498,1205
150,17.3,6184,14205,2498,1205
151,18.2,6184,12287,2498,1205
152,18.3,6184,15095,2498,1205
153,17.1,6184,12287,2498,1205
154,17.3,6184,16255,2498,1205
155,17.7,6184,16925,2498,1205
156,20.4,6184,12287,2498,1205
157,17.3,6184,15355,2498,1205
158,17.5,6184,12287,2498,1205
159,17.9,6184,12287,2498,1205
160,17.6,6184,13141,2498,1205
161,18.1,6184,16061,2498,1205
162,17.2,6184,13755,2498,1205
163,17.0,6184,12287,2498,1205
164,17.3,6184,16253,2498,1205
165,17.1,6184,14809,2498,1205
166,17.2,6184,14333,2498,1205
167,17.2,6184,16403,2498,1205
168,17.4,6184,16577,2498,1205
169,17.9,6184,16385,2498,1205
170,17.0,6184,16833,2498,1205
171,17.3,6184,17025,2498,1205
172,17.2,6184,16897,2498,1205
173,18.0,6184,15991,2498,1205
174,18.3,6184,15103,2498,1205
175,17.4,6184,18785,2498,1205
176,18.1,6184,15613,2498,1205
177,17.2,6184,16125,2498,1205
178,18.0,6184,14711,2498,1205
179,17.5,6184,16513,2498,1205
180,17.1,6184,18627,2498,1205
181,17.2,6184,16905,2498,1205
182,17.1,6184,16613,2498,1205
183,18.1,6184,19841,2498,1205
184,17.3,6184,13785,2498,1205
185,17.0,6184,12287,2498,1205
186,17.3,6184,14023,2498,1205
187,17.6,6184,12287,2498,1205
188,17.2,6184,15101,2498,1205
189,20.8,6184,17041,2498,1205
190,17.1,6184,12287,2498,1205
191,17.3,6184,16333,2498,1205
192,17.2,6184,12287,2498,1205
193,17.2,6184,12287,2498,1205
194,17.2,6184,12287,2498,1205
195,17.0,6184,15871,2498,1205
196,17.5,6184,15711,2498,1205
197,17.2,6184,16401,2498,1205
198,17.4,6184,12287,2498,1205
199,17.3,6184,16367,2498,1205
200,17.2,6184,16643,2498,1205
201,18.4,6184,16451,2498,1205
202,17.6,6184,14815,2498,1205
203,18.0,6184,13743,2498,1205
204,17.1,6184,13055,2498,1205
205,17.2,6184,15343,2498,1205
206,17.2,6184,12287,2498,1205
207,17.2,6184,12287,2498,1205
208,17.2,6184,14075,2498,1205
209,17.4,6184,15359,2498,1205
210,17.1,6184,16769,2498,1205
211,17.2,6184,16897,2498,1205
212,17.3,6184,12287,2498,1205
213,18.2,6184,19297,2498,1205
214,18.3,6184,15019,2498,1205
215,17.3,6184,16127,2498,1205
216,18.2,6184,17221,2498,1205
217,17.0,6184,15295,2498,1205
218,17.4,6184,15869,2498,1205
219,19.9,6184,15871,2498,1205
220,18.0,6184,14187,2498,1205
221,17.4,6184,15359,2498,1205
222,18.2,6184,17993,2498,1205
223,17.0,6184,12287,2498,1205
224,17.2,6184,15871,2498,1205
225,17.0,6184,14583,2498,1205
226,17.4,6184,16401,2498,1205
227,17.3,6184,15853,2498,1205
228,17.4,6184,18439,2498,1205
229,18.5,6184,16711,2498,1205
230,18.1,6184,15823,2498,1205
231,18.0,6184,14055,2498,1205
232,17.3,6184,14965,2498,1205
233,17.3,6184,12287,2498,1205
234,17.2,6184,13819,2498,1205
235,17.0,6184,12287,2498,1205
236,17.2,6184,13843,2498,1205
237,18.0,6184,16349,2498,1205
238,17.3,6184,12287,2498,1205
239,18.6,6184,16315,2498,1205
240,18.1,6184,16383,2498,1205
241,17.3,6184,16211,2498,1205
242,17.3,6184,12287,2498,1205
243,17.2,6184,16253,2498,1205
244,17.5,6184,12287,2498,1205
245,17.1,6184,16255,2498,1205
246,17.3,6184,17281,2498,1205
247,17.6,6184,16351,2498,1205
248,17.2,6184,12287,2498,1205
249,17.2,6184,14527,2498,1205
250,17.1,6184,14123,2498,1205
251,18.0,6184,16303,2498,1205
252,17.2,6184,16531,2498,1205
253,18.1,6184,18913,2498,1205
254,17.1,6184,15359,2498,1205
255,17.3,6184,15805,2498,1205
