Dim,Runtime,Heap,Stack,Code,CodeLines
153,139.1,8936,14075,4487,4190
154,139.8,8936,16371,4487,4190
155,142.2,8936,15353,4487,4190
156,140.0,8936,15871,4487,4190
157,142.0,8936,13787,4487,4190
158,143.2,8936,16705,4487,4190
159,140.1,8936,12287,4487,4190
160,140.6,8936,15359,4487,4190
161,145.2,8936,18037,4487,4190
162,139.9,8936,16419,4487,4190
163,138.6,8936,16347,4487,4190
164,139.0,8936,19025,4487,4190
165,138.8,8936,15231,4487,4190
166,138.9,8936,17933,4487,4190
167,143.1,8936,14331,4487,4190
168,139.8,8936,15333,4487,4190
169,143.5,8936,16499,4487,4190
170,140.8,8936,12287,4487,4190
171,138.9,8936,12287,4487,4190
172,141.5,8936,19457,4487,4190
173,141.4,8936,16673,4487,4190
174,139.1,8936,17923,4487,4190
175,142.0,8936,13819,4487,4190
176,145.1,8936,16969,4487,4190
177,139.5,8936,16449,4487,4190
178,138.9,8936,12287,4487,4190
179,139.5,8936,16421,4487,4190
180,139.3,8936,15309,4487,4190
181,140.4,8936,15599,4487,4190
182,138.8,8936,14325,4487,4190
183,139.6,8936,18433,4487,4190
184,142.0,8936,16253,4487,4190
185,138.9,8936,16383,4487,4190
186,140.3,8936,13055,4487,4190
187,139.0,8936,13183,4487,4190
188,142.9,8936,12287,4487,4190
189,139.8,8936,16929,4487,4190
190,144.1,8936,12287,4487,4190
191,139.7,8936,16929,4487,4190
192,140.0,8936,15359,4487,4190
193,139.8,8936,16347,4487,4190
194,139.7,8936,17921,4487,4190
195,139.1,8936,12287,4487,4190
196,148.2,8936,12287,4487,4190
197,139.0,8936,18947,4487,4190
198,142.9,8936,16469,4487,4190
199,146.0,8936,16383,4487,4190
200,138.7,8936,13951,4487,4190
201,138.8,8936,15871,4487,4190
202,142.1,8936,19713,4487,4190
203,138.5,8936,12287,4487,4190
204,141.8,8936,15871,4487,4190
205,144.9,8936,13823,4487,4190
206,140.8,8936,15295,4487,4190
207,145.5,8936,17045,4487,4190
208,138.7,8936,12287,4487,4190
209,141.5,8936,15341,4487,4190
210,141.5,8936,17465,4487,4190
211,141.8,8936,16389,4487,4190
212,138.8,8936,16467,4487,4190
213,138.9,8936,15783,4487,4190
214,139.5,8936,15727,4487,4190
215,140.4,8936,15983,4487,4190
216,139.8,8936,12287,4487,4190
217,141.8,8936,16383,4487,4190
218,139.2,8936,12287,4487,4190
219,139.1,8936,12287,4487,4190
220,145.1,8936,18949,4487,4190
221,143.8,8936,16381,4487,4190
222,139.8,8936,17681,4487,4190
223,139.7,8936,16643,4487,4190
224,140.4,8936,19715,4487,4190
225,143.4,8936,16043,4487,4190
226,140.8,8936,14315,4487,4190
227,144.3,8936,16381,4487,4190
228,138.8,8936,14239,4487,4190
229,141.3,8936,15343,4487,4190
230,144.0,8936,12969,4487,4190
231,143.0,8936,15095,4487,4190
232,142.6,8936,14811,4487,4190
233,141.8,8936,18725,4487,4190
234,139.7,8936,18465,4487,4190
235,140.5,8936,14335,4487,4190
236,140.6,8936,16091,4487,4190
237,142.4,8936,16393,4487,4190
238,143.3,8936,20387,4487,4190
239,139.8,8936,15871,4487,4190
240,140.3,8936,13177,4487,4190
241,138.5,8936,16235,4487,4190
242,140.6,8936,14903,4487,4190
243,142.8,8936,14199,4487,4190
244,140.8,8936,15311,4487,4190
245,146.5,8936,12287,4487,4190
246,139.3,8936,17805,4487,4190
247,140.1,8936,16389,4487,4190
248,141.3,8936,16371,4487,4190
249,140.5,8936,16295,4487,4190
250,140.0,8936,12287,4487,4190
251,143.7,8936,16513,4487,4190
252,143.6,8936,15247,4487,4190
253,139.9,8936,16047,4487,4190
254,140.1,8936,16255,4487,4190
255,140.5,8936,13151,4487,4190
