Dim,Runtime,Heap,Stack,Code,CodeLines
111,50.2,5928,16777215,2539,1342
112,81.3,5928,12287,2384,1187
113,40.8,6184,16777215,2530,1237
114,40.9,6184,16777215,2530,1237
115,77.0,5096,16777215,2055,1290
116,41.0,6184,16777215,2530,1237
117,76.8,5096,16777215,2055,1290
118,75.2,5096,16777215,2055,1290
119,40.3,6184,16777215,2530,1237
120,40.5,6184,16777215,2530,1237
121,78.5,6184,15061,2382,1097
122,77.7,6184,12773,2382,1097
123,78.2,6184,17475,2382,1097
124,77.5,6184,12287,2382,1097
125,43.5,6184,16777215,2530,1237
126,78.2,6184,16379,2382,1097
127,78.6,6184,14079,2382,1097
128,84.3,6184,15295,2382,1097
129,111.1,6312,16553,2537,1180
130,111.2,6312,17699,2537,1180
131,112.1,6312,18569,2537,1180
132,110.4,6312,16411,2537,1180
133,111.1,6312,16531,2537,1180
134,111.9,6312,15039,2537,1180
135,110.5,6312,16909,2537,1180
136,110.6,6312,17025,2537,1180
137,138.7,6440,12287,2598,1153
138,134.9,6440,16375,2598,1153
139,134.1,6440,12287,2598,1153
140,133.0,6440,16307,2598,1153
141,134.8,6440,15967,2598,1153
142,134.9,6440,16915,2598,1153
143,133.3,6440,13687,2598,1153
144,134.5,6440,16401,2598,1153
145,148.3,6568,12287,2704,1187
146,145.9,6568,15087,2704,1187
147,148.6,6568,16287,2704,1187
148,154.2,6568,17541,2704,1187
149,146.6,6568,14027,2704,1187
150,146.6,6568,12287,2704,1187
151,148.2,6568,19281,2704,1187
152,147.9,6568,14283,2704,1187
153,159.1,6696,12287,2755,1182
154,156.7,6696,16417,2755,1182
155,156.6,6696,17409,2755,1182
156,160.6,6696,15077,2755,1182
157,155.5,6696,15999,2755,1182
158,157.7,6696,12287,2755,1182
159,161.3,6696,14513,2755,1182
160,159.1,6696,12287,2755,1182
161,179.6,6824,14231,2832,1187
162,179.6,6824,16387,2832,1187
163,178.6,6824,16643,2832,1187
164,180.2,6824,15763,2832,1187
165,181.6,6824,14301,2832,1187
166,180.3,6824,12287,2832,1187
167,179.4,6824,18541,2832,1187
168,178.8,6824,12287,2832,1187
169,196.3,6952,15839,2896,1187
170,197.4,6952,15359,2896,1187
171,195.6,6952,13247,2896,1187
172,196.1,6952,16905,2896,1187
173,198.8,6952,12287,2896,1187
174,196.5,6952,15735,2896,1187
175,197.1,6952,16287,2896,1187
176,195.7,6952,16379,2896,1187
177,223.7,7080,12287,2969,1196
178,224.1,7080,16075,2969,1196
179,221.1,7080,16897,2969,1196
180,222.4,7080,14399,2969,1196
181,224.9,7080,15775,2969,1196
182,224.7,7080,16381,2969,1196
183,220.1,7080,17763,2969,1196
184,218.0,7080,12287,2969,1196
185,225.6,7208,12287,2986,1157
186,219.8,7208,16553,2986,1157
187,223.8,7208,15839,2986,1157
188,220.9,7208,16167,2986,1157
189,226.4,7208,15983,2986,1157
190,222.6,7208,12287,2986,1157
191,224.1,7208,14271,2986,1157
192,220.4,7208,17451,2986,1157
193,255.4,7336,16777215,3088,1187
194,256.9,7336,16777215,3088,1187
195,256.7,7336,16777215,3088,1187
196,253.5,7336,16777215,3088,1187
197,261.3,7336,16777215,3088,1187
198,258.9,7336,16777215,3088,1187
199,258.6,7336,16777215,3088,1187
200,255.1,7336,16777215,3088,1187
201,283.5,7464,14301,3161,1196
202,278.3,7464,13817,3161,1196
203,277.1,7464,16395,3161,1196
204,279.8,7464,16395,3161,1196
205,277.9,7464,12287,3161,1196
206,277.0,7464,18569,3161,1196
207,281.7,7464,12287,3161,1196
208,284.4,7464,16383,3161,1196
209,297.8,7592,16777215,3216,1187
210,298.2,7592,16777215,3216,1187
211,296.9,7592,16777215,3216,1187
212,296.4,7592,16777215,3216,1187
213,296.5,7592,16777215,3216,1187
214,305.7,7592,16777215,3216,1187
215,301.5,7592,16777215,3216,1187
216,299.7,7592,16777215,3216,1187
217,303.1,7720,16777215,3242,1157
218,301.4,7720,16777215,3242,1157
219,304.7,7720,16777215,3242,1157
220,305.0,7720,16777215,3242,1157
221,303.4,7720,16777215,3242,1157
222,301.7,7720,16777215,3242,1157
223,302.8,7720,16777215,3242,1157
224,301.3,7720,16777215,3242,1157
225,341.5,7848,16777215,3344,1187
226,347.3,7848,16777215,3344,1187
227,342.4,7848,16777215,3344,1187
228,345.4,7848,16777215,3344,1187
229,342.1,7848,16777215,3344,1187
230,351.1,7848,16777215,3344,1187
231,346.0,7848,16777215,3344,1187
232,341.7,7848,16777215,3344,1187
233,359.8,7976,15165,3350,1137
234,357.5,7976,15359,3350,1137
235,362.6,7976,16551,3350,1137
236,362.9,7976,15355,3350,1137
237,356.7,7976,12287,3350,1137
238,363.5,7976,16237,3350,1137
239,359.1,7976,14269,3350,1137
240,361.2,7976,16837,3350,1137
241,367.2,8104,16777215,3429,1184
242,361.4,8104,16777215,3429,1184
243,359.2,8104,16777215,3429,1184
244,361.7,8104,16777215,3429,1184
245,361.7,8104,16777215,3429,1184
246,361.1,8104,16777215,3429,1184
247,362.4,8104,16777215,3429,1184
248,360.1,8104,16777215,3429,1184
249,399.4,8232,16123,3554,1197
250,403.2,8232,12287,3554,1197
251,399.3,8232,16351,3554,1197
252,398.6,8232,16127,3554,1197
253,395.8,8232,16127,3554,1197
254,395.6,8232,17937,3554,1197
255,412.8,8232,16243,3554,1197
