Dim,Runtime,Heap,Stack,Code,CodeLines
133,1972.7,32824,13015,2423,1058
134,500.8,32824,18377,2423,1058
135,442.1,32824,17797,2423,1058
136,3021.6,32824,12287,2423,1058
137,1607.3,32824,16385,2503,1042
138,638.8,32824,19637,2503,1042
139,601.1,32824,18833,2503,1042
140,442.1,32824,16981,2503,1042
141,556.5,32824,19201,2503,1042
142,1030.5,32824,14815,2503,1042
143,529.7,32824,14329,2503,1042
144,1500.1,32824,14331,2503,1042
145,706.7,32824,16091,2583,1058
146,439.2,32824,16377,2583,1058
147,686.2,32824,16127,2583,1058
148,459.7,32824,16379,2583,1058
149,949.1,32824,14311,2583,1058
150,446.5,32824,16375,2583,1058
151,453.0,32824,16255,2583,1058
152,526.3,32824,15065,2583,1058
153,922.1,32824,15223,2647,1058
154,522.9,32824,14717,2647,1058
155,1001.5,32824,16835,2647,1058
156,515.7,32824,12287,2647,1058
157,1209.3,32824,15591,2647,1058
158,667.0,32824,16285,2647,1058
159,439.3,32824,15859,2647,1058
160,462.4,32824,12287,2647,1058
161,526.2,32824,16963,2711,1058
162,1093.8,32824,16367,2711,1058
163,1117.1,32824,16453,2711,1058
164,447.9,32824,16419,2711,1058
165,749.6,32824,14301,2711,1058
166,780.4,32824,18617,2711,1058
167,1177.8,32824,16645,2711,1058
168,444.4,32824,16091,2711,1058
169,901.8,32824,12287,2775,1058
170,446.6,32824,13311,2775,1058
171,462.5,32824,16319,2775,1058
172,668.5,32824,17539,2775,1058
173,483.2,32824,12287,2775,1058
174,453.5,32824,12287,2775,1058
175,542.3,32824,12287,2775,1058
176,508.4,32824,12287,2775,1058
177,452.5,32824,18601,2855,1074
178,756.5,32824,16225,2855,1074
179,457.4,32824,17489,2855,1074
180,706.9,32824,17427,2855,1074
181,3465.2,32824,15287,2855,1074
182,689.4,32824,16385,2855,1074
183,2042.1,32824,13727,2855,1074
184,621.0,32824,16191,2855,1074
185,1649.9,32824,16547,2871,1026
186,619.9,32824,13983,2871,1026
187,533.9,32824,13881,2871,1026
188,492.4,32824,12287,2871,1026
189,901.1,32824,16897,2871,1026
190,850.4,32824,12287,2871,1026
191,1093.8,32824,16773,2871,1026
192,460.3,32824,15295,2871,1026
193,2084.0,32824,16777215,2967,1058
194,2077.5,32824,16777215,2967,1058
195,631.5,32824,16777215,2967,1058
196,1704.5,32824,16777215,2967,1058
197,522.6,32824,16777215,2967,1058
198,577.5,32824,16777215,2967,1058
199,1608.1,32824,16777215,2967,1058
200,578.4,32824,16777215,2967,1058
201,547.9,32824,15999,3047,1074
202,998.8,32824,15551,3047,1074
203,2016.4,32824,15263,3047,1074
204,1054.9,32824,16253,3047,1074
205,711.6,32824,15711,3047,1074
206,1182.7,32824,15209,3047,1074
207,775.0,32824,16071,3047,1074
208,551.7,32824,14327,3047,1074
209,532.2,32824,16777215,3095,1058
210,1278.9,32824,16777215,3095,1058
211,455.3,32824,16777215,3095,1058
212,530.0,32824,16777215,3095,1058
213,648.9,32824,16777215,3095,1058
214,992.0,32824,16777215,3095,1058
215,556.8,32824,16777215,3095,1058
216,461.2,32824,16777215,3095,1058
217,606.4,32824,16777215,3127,1026
218,1792.1,32824,16777215,3127,1026
219,634.7,32824,16777215,3127,1026
220,528.5,32824,16777215,3127,1026
221,481.0,32824,16777215,3127,1026
222,646.1,32824,16777215,3127,1026
223,560.8,32824,16777215,3127,1026
224,1206.5,32824,16777215,3127,1026
225,3160.4,32824,16777215,3223,1058
226,1259.6,32824,16777215,3223,1058
227,1237.9,32824,16777215,3223,1058
228,464.8,32824,16777215,3223,1058
229,463.6,32824,16777215,3223,1058
230,556.0,32824,16777215,3223,1058
231,621.8,32824,16777215,3223,1058
232,463.1,32824,16777215,3223,1058
233,467.6,32824,13275,3255,1026
234,546.8,32824,15829,3255,1026
235,1876.0,32824,17409,3255,1026
236,524.3,32824,13901,3255,1026
237,697.8,32824,15227,3255,1026
238,466.9,32824,16255,3255,1026
239,556.3,32824,17161,3255,1026
240,523.5,32824,14021,3255,1026
241,556.7,32824,16777215,3303,1042
242,485.4,32824,16777215,3303,1042
243,511.9,32824,16777215,3303,1042
244,459.0,32824,16777215,3303,1042
245,1236.6,32824,16777215,3303,1042
246,640.1,32824,16777215,3303,1042
247,1767.6,32824,16777215,3303,1042
248,459.8,32824,16777215,3303,1042
249,755.8,32824,18435,3415,1058
250,555.8,32824,16409,3415,1058
251,1066.2,32824,14335,3415,1058
252,631.1,32824,15131,3415,1058
253,959.4,32824,14335,3415,1058
254,572.6,32824,12287,3415,1058
255,491.8,32824,16127,3415,1058
