Dim,Runtime,Heap,Stack,Code,CodeLines
32,7.4,4264,19459,991,678
33,25.7,4392,14203,1130,753
34,27.3,4392,13591,1130,753
35,26.5,4392,15863,1130,753
36,25.7,4392,18441,1130,753
37,25.6,4392,16383,1130,753
38,26.6,4392,16251,1130,753
39,25.7,4392,16151,1130,753
40,25.7,4392,16127,1130,753
41,29.4,4392,12287,1130,753
42,26.4,4392,16349,1130,753
43,25.7,4392,16371,1130,753
44,25.8,4392,15607,1130,753
45,25.8,4392,15639,1130,753
46,25.8,4392,16347,1130,753
47,25.9,4392,16205,1130,753
48,26.8,4392,17509,1130,753
49,25.7,4392,15583,1130,753
50,25.8,4392,12987,1130,753
51,25.8,4392,15821,1130,753
52,25.9,4392,19465,1130,753
53,26.7,4392,16287,1130,753
54,27.2,4392,12287,1130,753
55,25.5,4392,16769,1130,753
56,25.8,4392,16355,1130,753
57,25.7,4392,16255,1130,753
58,26.3,4392,16969,1130,753
59,25.6,4392,16379,1130,753
60,25.9,4392,16255,1130,753
61,27.6,4392,16183,1130,753
62,27.3,4392,17595,1130,753
63,25.9,4392,18689,1130,753
64,25.8,4392,15855,1130,753
65,105.8,5160,13781,1472,711
66,109.6,5160,16467,1472,711
67,108.5,5160,12287,1472,711
68,107.1,5160,13291,1472,711
69,106.2,5160,16125,1472,711
70,106.3,5160,15999,1472,711
71,110.5,5160,15835,1472,711
72,107.3,5160,12287,1472,711
73,105.7,5160,18697,1472,711
74,107.3,5160,19457,1472,711
75,108.6,5160,14199,1472,711
76,107.0,5160,16327,1472,711
77,107.2,5160,12287,1472,711
78,106.7,5160,16267,1472,711
79,106.8,5160,16183,1472,711
80,105.5,5160,16961,1472,711
81,108.9,5160,15871,1472,711
82,108.7,5160,16383,1472,711
83,107.7,5160,16367,1472,711
84,109.2,5160,16769,1472,711
85,107.0,5160,17029,1472,711
86,107.2,5160,15679,1472,711
87,109.2,5160,12287,1472,711
88,105.6,5160,12287,1472,711
89,106.3,5160,15841,1472,711
90,111.4,5160,15827,1472,711
91,105.1,5160,18561,1472,711
92,109.4,5160,13819,1472,711
93,115.0,5160,15861,1472,711
94,109.6,5160,15871,1472,711
95,112.2,5160,12287,1472,711
96,106.1,5160,15327,1472,711
97,106.3,5160,12287,1472,711
98,105.6,5160,15609,1472,711
99,106.3,5160,16513,1472,711
100,106.4,5160,12287,1472,711
101,107.2,5160,12287,1472,711
102,109.9,5160,14333,1472,711
103,105.4,5160,18441,1472,711
104,107.6,5160,16383,1472,711
105,107.0,5160,12287,1472,711
106,109.6,5160,18945,1472,711
107,105.8,5160,16127,1472,711
108,107.5,5160,15285,1472,711
109,107.8,5160,18505,1472,711
110,106.6,5160,17481,1472,711
111,108.5,5160,15869,1472,711
112,106.9,5160,16379,1472,711
113,107.4,5160,13439,1472,711
114,107.1,5160,18993,1472,711
115,115.6,5160,16255,1472,711
116,107.2,5160,15033,1472,711
117,104.9,5160,17041,1472,711
118,108.6,5160,14073,1472,711
119,106.6,5160,12287,1472,711
120,109.0,5160,12287,1472,711
121,105.8,5160,12287,1472,711
122,108.9,5160,15357,1472,711
123,106.0,5160,16351,1472,711
124,106.0,5160,12697,1472,711
125,107.0,5160,15355,1472,711
126,109.0,5160,19073,1472,711
127,106.6,5160,15359,1472,711
128,106.6,5160,12287,1472,711
129,520.4,6184,15729,3260,1923
130,509.6,6184,16401,3260,1923
131,519.6,6184,12287,3260,1923
132,513.4,6184,15623,3260,1923
133,509.4,6184,12287,3260,1923
134,507.9,6184,12287,3260,1923
135,510.5,6184,16579,3260,1923
136,511.9,6184,12287,3260,1923
137,508.8,6184,16389,3260,1923
138,517.7,6184,13311,3260,1923
139,509.7,6184,13545,3260,1923
140,509.3,6184,15743,3260,1923
141,510.7,6184,12287,3260,1923
142,509.5,6184,12287,3260,1923
143,515.8,6184,17937,3260,1923
144,515.8,6184,16243,3260,1923
145,510.1,6184,19969,3260,1923
146,510.1,6184,16373,3260,1923
147,509.5,6184,15359,3260,1923
148,513.1,6184,14073,3260,1923
149,512.7,6184,16311,3260,1923
150,514.8,6184,15357,3260,1923
151,508.1,6184,16481,3260,1923
152,508.7,6184,16383,3260,1923
153,510.5,6184,13791,3260,1923
154,510.4,6184,12287,3260,1923
155,518.2,6184,16383,3260,1923
156,510.0,6184,13103,3260,1923
157,511.8,6184,15291,3260,1923
158,509.8,6184,12287,3260,1923
159,508.9,6184,18433,3260,1923
160,516.0,6184,12287,3260,1923
161,521.7,6184,18187,3260,1923
162,512.8,6184,18691,3260,1923
163,507.8,6184,15985,3260,1923
164,511.3,6184,12287,3260,1923
165,513.6,6184,15165,3260,1923
166,510.5,6184,17411,3260,1923
167,513.5,6184,15567,3260,1923
168,517.3,6184,16411,3260,1923
169,517.2,6184,17921,3260,1923
170,510.2,6184,14073,3260,1923
171,526.2,6184,15359,3260,1923
172,516.0,6184,16095,3260,1923
173,511.8,6184,16385,3260,1923
174,510.8,6184,15779,3260,1923
175,512.9,6184,17737,3260,1923
176,510.9,6184,12287,3260,1923
177,517.1,6184,12877,3260,1923
178,513.1,6184,12287,3260,1923
179,509.7,6184,16359,3260,1923
180,512.8,6184,15509,3260,1923
181,512.8,6184,14199,3260,1923
182,510.4,6184,12287,3260,1923
183,512.3,6184,15807,3260,1923
184,517.2,6184,15359,3260,1923
185,510.6,6184,17745,3260,1923
186,512.1,6184,12287,3260,1923
187,513.3,6184,12287,3260,1923
188,510.0,6184,13109,3260,1923
189,511.5,6184,15717,3260,1923
190,510.5,6184,15869,3260,1923
191,509.3,6184,12287,3260,1923
192,511.5,6184,16913,3260,1923
193,518.1,6184,12287,3260,1923
194,509.6,6184,12287,3260,1923
195,512.7,6184,16739,3260,1923
196,525.3,6184,12287,3260,1923
197,507.4,6184,14651,3260,1923
198,510.1,6184,12287,3260,1923
199,514.5,6184,12287,3260,1923
200,517.1,6184,16095,3260,1923
201,509.2,6184,16317,3260,1923
202,515.5,6184,12287,3260,1923
203,514.8,6184,16119,3260,1923
204,511.0,6184,14933,3260,1923
205,509.8,6184,12287,3260,1923
206,518.4,6184,18697,3260,1923
207,511.4,6184,14335,3260,1923
208,515.7,6184,16127,3260,1923
209,514.0,6184,16095,3260,1923
210,513.1,6184,16231,3260,1923
211,508.4,6184,14059,3260,1923
212,511.2,6184,16191,3260,1923
213,513.5,6184,20289,3260,1923
214,509.3,6184,16379,3260,1923
215,511.0,6184,16577,3260,1923
216,511.0,6184,19217,3260,1923
217,513.4,6184,14079,3260,1923
218,511.2,6184,16377,3260,1923
219,509.2,6184,16383,3260,1923
220,521.4,6184,16641,3260,1923
221,506.2,6184,16383,3260,1923
222,516.3,6184,16343,3260,1923
223,513.7,6184,13503,3260,1923
224,514.4,6184,15999,3260,1923
225,512.2,6184,17475,3260,1923
226,509.8,6184,16127,3260,1923
227,519.3,6184,13247,3260,1923
228,511.6,6184,14291,3260,1923
229,508.1,6184,13287,3260,1923
230,514.9,6184,12287,3260,1923
231,512.0,6184,16533,3260,1923
232,513.6,6184,12287,3260,1923
233,512.5,6184,16395,3260,1923
234,510.6,6184,15855,3260,1923
235,514.7,6184,12287,3260,1923
236,510.6,6184,12543,3260,1923
237,511.9,6184,16093,3260,1923
238,511.4,6184,16365,3260,1923
239,509.6,6184,16377,3260,1923
240,514.7,6184,15659,3260,1923
241,511.1,6184,12287,3260,1923
242,508.0,6184,13823,3260,1923
243,508.7,6184,16343,3260,1923
244,508.2,6184,15351,3260,1923
245,509.0,6184,16063,3260,1923
246,512.9,6184,16063,3260,1923
247,509.4,6184,15785,3260,1923
248,511.7,6184,13311,3260,1923
249,506.4,6184,14559,3260,1923
250,512.1,6184,12287,3260,1923
251,515.3,6184,15095,3260,1923
252,518.4,6184,12287,3260,1923
253,512.1,6184,12287,3260,1923
254,544.3,6184,15069,3260,1923
255,525.4,6184,12287,3260,1923
