Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
8,PASS,2.8,128,5904,2122,560
9,PASS,2.7,160,5730,2122,560
10,PASS,3.1,176,7230,2122,560
11,PASS,3.9,184,9632,2122,560
12,PASS,4.0,160,9632,2122,560
13,PASS,4.5,232,12334,2122,560
14,PASS,4.3,208,12334,2122,560
15,PASS,4.4,208,11816,2122,560
16,PASS,5.9,192,15392,2122,560
17,PASS,5.5,280,15636,2122,560
18,PASS,6.0,240,15636,2122,560
19,PASS,6.5,296,19080,2122,560
20,PASS,6.5,256,19080,2122,560
21,PASS,6.5,288,19894,2122,560
22,PASS,8.6,352,24724,2122,560
23,PASS,8.7,312,24724,2122,560
24,PASS,9.3,272,24724,2122,560
25,PASS,7.2,320,23478,2122,560
26,PASS,8.0,344,25215,2122,560
27,PASS,8.0,304,25215,2122,560
28,PASS,10.0,320,31184,2122,560
29,PASS,9.6,392,30672,2122,560
30,PASS,9.6,352,30672,2122,560
31,PASS,14.6,376,38032,2122,560
32,PASS,13.1,336,38032,2122,560
33,PASS,10.9,464,38500,2122,560
34,PASS,13.5,424,38500,2122,560
35,PASS,11.8,384,38500,2122,560
36,PASS,12.8,368,39576,2122,560
37,PASS,14.8,536,47372,2122,560
38,PASS,15.0,496,47372,2122,560
39,PASS,14.8,456,47372,2122,560
40,PASS,14.9,416,47372,2122,560
41,PASS,14.9,488,49692,2122,560
42,PASS,14.8,448,49692,2122,560
43,PASS,14.2,528,49015,2122,560
44,PASS,14.5,488,49015,2122,560
45,PASS,15.3,480,49015,2122,560
46,PASS,19.4,544,60428,2122,560
47,PASS,20.8,504,60428,2122,560
48,PASS,19.4,464,60428,2122,560
49,PASS,16.9,512,61754,2122,560
50,PASS,17.0,512,58836,2122,560
51,PASS,19.0,616,63090,2122,560
52,PASS,19.1,576,63090,2122,560
53,PASS,18.8,568,63090,2122,560
54,PASS,19.3,528,63090,2122,560
55,PASS,22.6,584,75332,2122,560
56,PASS,23.5,544,75332,2122,560
57,PASS,22.6,696,75296,2122,560
58,PASS,22.6,656,75296,2122,560
59,PASS,22.9,616,75296,2122,560
60,PASS,23.9,576,75296,2122,560
61,PASS,22.7,688,78791,2122,560
62,PASS,22.4,648,78791,2122,560
63,PASS,22.4,608,78791,2122,560
64,PASS,28.9,592,90688,2122,560
65,PASS,26.6,840,93680,2122,560
66,PASS,26.4,800,93680,2122,560
67,PASS,26.0,760,93680,2122,560
68,PASS,25.9,720,93680,2122,560
69,PASS,26.2,712,93680,2122,560
70,PASS,26.5,672,93680,2122,560
71,PASS,29.1,696,95760,2122,560
72,PASS,29.6,656,95760,2122,560
73,PASS,26.6,784,93371,2122,560
74,PASS,25.6,744,93371,2122,560
75,PASS,27.1,704,93371,2122,560
76,PASS,34.5,864,113188,2122,560
77,PASS,33.7,856,113188,2122,560
78,PASS,33.8,816,113188,2122,560
79,PASS,35.1,776,113188,2122,560
80,PASS,33.9,736,113188,2122,560
81,PASS,28.2,752,100080,2122,560
82,PASS,35.1,848,118984,2122,560
83,PASS,34.4,808,118984,2122,560
84,PASS,34.0,768,118984,2122,560
85,PASS,34.4,1000,119242,2122,560
86,PASS,33.7,960,119242,2122,560
87,PASS,34.6,920,119242,2122,560
88,PASS,33.7,880,119242,2122,560
89,PASS,33.7,872,119242,2122,560
90,PASS,34.0,832,119242,2122,560
91,PASS,44.1,1016,142924,2122,560
92,PASS,46.6,976,142924,2122,560
93,PASS,44.2,968,142924,2122,560
94,PASS,44.7,928,142924,2122,560
95,PASS,44.9,888,142924,2122,560
96,PASS,45.1,848,142924,2122,560
97,PASS,41.7,936,146964,2122,560
98,PASS,40.8,896,146964,2122,560
99,PASS,41.5,936,141104,2122,560
100,PASS,40.1,896,141104,2122,560
101,PASS,41.4,1088,147727,2122,560
102,PASS,40.4,1048,147727,2122,560
103,PASS,39.6,1008,147727,2122,560
104,PASS,42.3,968,147727,2122,560
105,PASS,40.4,960,147727,2122,560
106,PASS,44.0,1024,151320,2122,560
107,PASS,44.9,984,151320,2122,560
108,PASS,46.0,944,151320,2122,560
109,PASS,52.2,1112,176572,2122,560
110,PASS,51.3,1072,176572,2122,560
111,PASS,54.2,1032,176572,2122,560
112,PASS,54.2,992,176572,2122,560
113,PASS,53.5,1304,178416,2122,560
114,PASS,52.9,1264,178416,2122,560
