Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
8,PASS,0.6,64,1596,1922,368
9,PASS,1.5,80,3928,1922,368
10,PASS,1.1,80,3928,1922,368
11,PASS,1.1,80,3928,1922,368
12,PASS,1.1,80,3928,1922,368
13,PASS,1.2,96,3928,1922,368
14,PASS,1.1,96,3928,1922,368
15,PASS,1.2,96,3928,1922,368
16,PASS,1.2,96,3928,1922,368
17,PASS,2.4,128,9392,1922,368
18,PASS,2.4,128,9392,1922,368
19,PASS,2.4,128,9392,1922,368
20,PASS,2.3,128,9392,1922,368
21,PASS,2.4,144,9392,1922,368
22,PASS,2.4,144,9392,1922,368
23,PASS,5.2,144,9392,1922,368
24,PASS,2.4,144,9392,1922,368
25,PASS,2.4,160,9392,1922,368
26,PASS,2.7,160,9392,1922,368
27,PASS,2.4,160,9392,1922,368
28,PASS,2.7,160,9392,1922,368
29,PASS,2.3,176,9392,1922,368
30,PASS,4.9,176,9392,1922,368
31,PASS,2.1,176,9392,1922,368
32,PASS,2.7,176,9392,1922,368
33,PASS,5.0,192,21960,1922,368
34,PASS,5.4,192,21960,1922,368
35,PASS,5.4,192,21960,1922,368
36,PASS,5.1,192,21960,1922,368
37,PASS,5.2,208,21960,1922,368
38,PASS,5.1,208,21960,1922,368
39,PASS,5.6,208,21960,1922,368
40,PASS,5.1,208,21960,1922,368
41,PASS,5.1,224,21960,1922,368
42,PASS,5.1,224,21960,1922,368
43,PASS,5.1,224,21960,1922,368
44,PASS,5.1,224,21960,1922,368
45,PASS,5.1,240,21960,1922,368
46,PASS,5.1,240,21960,1922,368
47,PASS,5.3,240,21960,1922,368
48,PASS,5.4,240,21960,1922,368
49,PASS,5.1,256,21960,1922,368
50,PASS,5.0,256,21960,1922,368
51,PASS,5.1,256,21960,1922,368
52,PASS,5.2,256,21960,1922,368
53,PASS,5.2,272,21960,1922,368
54,PASS,5.2,272,21960,1922,368
55,PASS,5.1,272,21960,1922,368
56,PASS,5.0,272,21960,1922,368
57,PASS,5.1,288,21960,1922,368
58,PASS,5.2,288,21960,1922,368
59,PASS,5.2,288,21960,1922,368
60,PASS,5.5,288,21960,1922,368
61,PASS,5.0,304,21960,1922,368
62,PASS,5.0,304,21960,1922,368
63,PASS,5.1,304,21960,1922,368
64,PASS,5.1,304,21960,1922,368
65,PASS,11.2,320,50416,1922,368
66,PASS,10.9,320,50416,1922,368
67,PASS,11.0,320,50416,1922,368
68,PASS,11.2,320,50416,1922,368
69,PASS,11.0,336,50416,1922,368
70,PASS,11.0,336,50416,1922,368
71,PASS,11.0,336,50416,1922,368
72,PASS,10.9,336,50416,1922,368
73,PASS,11.6,352,50416,1922,368
74,PASS,11.1,352,50416,1922,368
75,PASS,11.1,352,50416,1922,368
76,PASS,11.0,352,50416,1922,368
77,PASS,11.0,368,50416,1922,368
78,PASS,11.0,368,50416,1922,368
79,PASS,11.0,368,50416,1922,368
80,PASS,10.9,368,50416,1922,368
81,PASS,11.3,384,50416,1922,368
82,PASS,11.3,384,50416,1922,368
83,PASS,11.0,384,50416,1922,368
84,PASS,11.2,384,50416,1922,368
85,PASS,10.9,400,50416,1922,368
86,PASS,11.2,400,50416,1922,368
87,PASS,11.2,400,50416,1922,368
88,PASS,11.1,400,50416,1922,368
89,PASS,11.0,416,50416,1922,368
90,PASS,11.0,416,50416,1922,368
91,PASS,11.3,416,50416,1922,368
92,PASS,11.1,416,50416,1922,368
93,PASS,11.2,432,50416,1922,368
94,PASS,11.0,432,50416,1922,368
95,PASS,11.4,432,50416,1922,368
96,PASS,10.9,432,50416,1922,368
97,PASS,11.2,448,50416,1922,368
98,PASS,11.2,448,50416,1922,368
99,PASS,11.2,448,50416,1922,368
100,PASS,10.9,448,50416,1922,368
101,PASS,11.3,464,50416,1922,368
102,PASS,11.1,464,50416,1922,368
103,PASS,11.7,464,50416,1922,368
104,PASS,11.0,464,50416,1922,368
105,PASS,11.2,480,50416,1922,368
106,PASS,11.1,480,50416,1922,368
107,PASS,11.3,480,50416,1922,368
108,PASS,11.4,480,50416,1922,368
109,PASS,13.2,496,50416,1922,368
110,PASS,11.7,496,50416,1922,368
111,PASS,11.2,496,50416,1922,368
112,PASS,11.9,496,50416,1922,368
113,PASS,11.2,512,50416,1922,368
114,PASS,11.2,512,50416,1922,368
115,PASS,11.0,512,50416,1922,368
116,PASS,11.0,512,50416,1922,368
117,PASS,11.1,528,50416,1922,368
118,PASS,11.0,528,50416,1922,368
119,PASS,11.0,528,50416,1922,368
120,PASS,11.0,528,50416,1922,368
121,PASS,11.8,544,50416,1922,368
122,PASS,11.3,544,50416,1922,368
123,PASS,11.1,544,50416,1922,368
124,PASS,11.2,544,50416,1922,368
125,PASS,11.2,560,50416,1922,368
126,PASS,10.9,560,50416,1922,368
127,PASS,11.0,560,50416,1922,368
128,PASS,11.1,560,50416,1922,368
129,PASS,24.2,576,114008,1922,368
130,PASS,24.2,576,114008,1922,368
