Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
8,PASS,3.0,128,5904,2122,560
9,PASS,2.7,160,5730,2122,560
10,PASS,2.9,176,7230,2122,560
11,PASS,3.8,192,10637,2122,560
12,PASS,4.0,160,9632,2122,560
13,PASS,4.6,232,12334,2122,560
14,PASS,4.5,208,12334,2122,560
15,PASS,4.4,208,11816,2122,560
16,PASS,5.8,192,15392,2122,560
17,PASS,5.6,280,15636,2122,560
18,PASS,5.6,240,15636,2122,560
19,PASS,6.6,296,19080,2122,560
20,PASS,6.8,256,19080,2122,560
21,PASS,6.6,288,19894,2122,560
22,PASS,8.3,304,26526,2122,560
23,PASS,8.7,312,24724,2122,560
24,PASS,8.7,272,24724,2122,560
25,PASS,7.0,320,23478,2122,560
26,PASS,7.9,344,25215,2122,560
27,PASS,7.9,304,25215,2122,560
28,PASS,10.1,320,31184,2122,560
29,PASS,9.9,392,30672,2122,560
30,PASS,10.0,352,30672,2122,560
31,PASS,13.1,376,38032,2122,560
32,PASS,12.7,336,38032,2122,560
33,PASS,12.3,400,42026,2122,560
34,PASS,11.0,424,38500,2122,560
35,PASS,11.3,384,38500,2122,560
36,PASS,12.7,368,39576,2122,560
37,PASS,14.9,536,47372,2122,560
38,PASS,14.8,496,47372,2122,560
39,PASS,15.1,456,47372,2122,560
40,PASS,15.1,416,47372,2122,560
41,PASS,14.6,488,49692,2122,560
42,PASS,15.4,448,49692,2122,560
43,PASS,18.1,504,63360,2122,560
44,PASS,18.3,464,63360,2122,560
45,PASS,14.6,480,49015,2122,560
46,PASS,19.0,544,60428,2122,560
47,PASS,21.4,504,60428,2122,560
48,PASS,21.4,464,60428,2122,560
49,PASS,17.9,512,61754,2122,560
50,PASS,17.2,512,58836,2122,560
51,PASS,18.7,616,63090,2122,560
52,PASS,19.0,576,63090,2122,560
53,PASS,19.1,568,63090,2122,560
54,PASS,21.6,528,63090,2122,560
55,PASS,21.1,560,78504,2122,560
56,PASS,23.7,544,75332,2122,560
57,PASS,22.3,696,75296,2122,560
58,PASS,22.7,656,75296,2122,560
59,PASS,22.8,616,75296,2122,560
60,PASS,23.2,576,75296,2122,560
61,PASS,22.7,688,78791,2122,560
62,PASS,22.1,648,78791,2122,560
63,PASS,22.7,608,78791,2122,560
64,PASS,30.4,592,90688,2122,560
65,PASS,28.3,696,99684,2122,560
66,PASS,28.9,656,99684,2122,560
67,PASS,26.5,760,93680,2122,560
68,PASS,26.5,720,93680,2122,560
69,PASS,26.6,712,93680,2122,560
70,PASS,26.0,672,93680,2122,560
71,PASS,29.5,696,95760,2122,560
72,PASS,29.1,656,95760,2122,560
73,PASS,27.1,784,93371,2122,560
74,PASS,26.2,744,93371,2122,560
75,PASS,28.4,704,93371,2122,560
76,PASS,33.2,760,122286,2122,560
77,PASS,32.0,752,122286,2122,560
78,PASS,33.9,816,113188,2122,560
79,PASS,34.9,776,113188,2122,560
80,PASS,34.0,736,113188,2122,560
81,PASS,28.8,752,100080,2122,560
82,PASS,35.0,848,118984,2122,560
83,PASS,34.7,808,118984,2122,560
84,PASS,34.5,768,118984,2122,560
85,PASS,42.2,936,147188,2122,560
86,PASS,43.0,896,147188,2122,560
87,PASS,42.5,856,147188,2122,560
88,PASS,42.4,816,147188,2122,560
89,PASS,33.7,872,119242,2122,560
90,PASS,33.4,832,119242,2122,560
91,PASS,44.2,1016,142924,2122,560
92,PASS,44.1,976,142924,2122,560
93,PASS,48.7,968,142924,2122,560
94,PASS,48.7,928,142924,2122,560
95,PASS,44.9,888,142924,2122,560
96,PASS,44.8,848,142924,2122,560
97,PASS,40.5,936,146964,2122,560
98,PASS,40.8,896,146964,2122,560
99,PASS,42.6,912,156271,2122,560
100,PASS,40.3,896,141104,2122,560
101,PASS,41.1,1088,147727,2122,560
102,PASS,40.3,1048,147727,2122,560
103,PASS,40.4,1008,147727,2122,560
104,PASS,39.5,968,147727,2122,560
105,PASS,39.6,960,147727,2122,560
106,PASS,43.9,1024,151320,2122,560
107,PASS,43.7,984,151320,2122,560
108,PASS,45.1,944,151320,2122,560
109,PASS,50.8,1048,183288,2122,560
110,PASS,50.4,1008,183288,2122,560
111,PASS,52.6,1032,176572,2122,560
112,PASS,52.9,992,176572,2122,560
113,PASS,53.3,1304,178416,2122,560
114,PASS,53.3,1264,178416,2122,560
115,PASS,53.4,1224,178416,2122,560
116,PASS,53.2,1184,178416,2122,560
117,PASS,52.7,1176,178416,2122,560
118,PASS,51.7,1136,178416,2122,560
119,PASS,53.6,1096,178416,2122,560
120,PASS,52.9,1056,178416,2122,560
121,PASS,60.3,1104,231762,2122,560
122,PASS,46.9,1208,174891,2122,560
123,PASS,46.7,1168,174891,2122,560
124,PASS,46.7,1128,174891,2122,560
125,PASS,47.5,1120,174891,2122,560
126,PASS,51.3,1120,187346,2122,560
127,PASS,66.4,1144,210800,2122,560
128,PASS,68.4,1104,210800,2122,560
129,PASS,65.5,1288,230264,2122,560
