Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
8,PASS,2.8,128,5904,2122,560
9,PASS,2.6,160,5730,2122,560
10,PASS,3.1,176,7230,2122,560
11,PASS,4.0,184,9632,2122,560
12,PASS,3.9,160,9632,2122,560
13,PASS,4.3,256,11816,2122,560
14,PASS,4.3,232,11816,2122,560
15,PASS,4.3,208,11816,2122,560
16,PASS,6.1,192,15392,2122,560
17,PASS,5.7,280,15636,2122,560
18,PASS,5.7,240,15636,2122,560
19,PASS,6.8,296,19080,2122,560
20,PASS,6.7,256,19080,2122,560
21,PASS,8.4,392,24724,2122,560
22,PASS,8.4,352,24724,2122,560
23,PASS,8.7,312,24724,2122,560
24,PASS,11.0,272,24724,2122,560
25,PASS,7.2,320,23478,2122,560
26,PASS,7.9,344,25215,2122,560
27,PASS,8.1,304,25215,2122,560
28,PASS,9.7,400,30672,2122,560
29,PASS,10.0,392,30672,2122,560
30,PASS,9.9,352,30672,2122,560
31,PASS,12.7,376,38032,2122,560
32,PASS,12.9,336,38032,2122,560
33,PASS,12.8,488,39576,2122,560
34,PASS,12.9,448,39576,2122,560
35,PASS,13.0,408,39576,2122,560
36,PASS,13.0,368,39576,2122,560
37,PASS,15.1,536,47372,2122,560
38,PASS,18.0,496,47372,2122,560
39,PASS,14.9,456,47372,2122,560
40,PASS,15.1,416,47372,2122,560
41,PASS,14.4,608,49015,2122,560
42,PASS,18.8,568,49015,2122,560
43,PASS,14.0,528,49015,2122,560
44,PASS,14.5,488,49015,2122,560
45,PASS,14.2,480,49015,2122,560
46,PASS,19.6,544,60428,2122,560
47,PASS,19.5,504,60428,2122,560
48,PASS,19.4,464,60428,2122,560
49,PASS,16.9,552,58836,2122,560
50,PASS,17.9,512,58836,2122,560
51,PASS,21.7,616,63090,2122,560
52,PASS,19.0,576,63090,2122,560
53,PASS,19.7,568,63090,2122,560
54,PASS,19.1,528,63090,2122,560
55,PASS,22.8,744,75296,2122,560
56,PASS,22.3,704,75296,2122,560
57,PASS,22.6,696,75296,2122,560
58,PASS,22.3,656,75296,2122,560
59,PASS,22.5,616,75296,2122,560
60,PASS,22.7,576,75296,2122,560
61,PASS,28.9,712,90688,2122,560
62,PASS,29.0,672,90688,2122,560
63,PASS,29.5,632,90688,2122,560
64,PASS,30.7,592,90688,2122,560
65,PASS,30.2,904,95760,2122,560
66,PASS,29.6,864,95760,2122,560
67,PASS,29.6,824,95760,2122,560
