Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
8,PASS,3.5,128,5904,2122,560
9,PASS,2.6,160,5730,2122,560
10,PASS,4.0,208,9632,2122,560
11,PASS,4.1,184,9632,2122,560
12,PASS,4.1,160,9632,2122,560
13,PASS,5.9,264,15392,2122,560
14,PASS,5.9,240,15392,2122,560
15,PASS,6.0,216,15392,2122,560
16,PASS,5.6,192,15392,2122,560
17,PASS,5.7,280,15636,2122,560
18,PASS,5.6,240,15636,2122,560
19,PASS,8.6,440,24724,2122,560
20,PASS,8.5,400,24724,2122,560
21,PASS,9.2,392,24724,2122,560
22,PASS,8.6,352,24724,2122,560
23,PASS,8.4,312,24724,2122,560
24,PASS,8.6,272,24724,2122,560
25,PASS,8.0,384,25215,2122,560
26,PASS,8.0,344,25215,2122,560
27,PASS,8.0,304,25215,2122,560
28,PASS,15.4,464,38032,2122,560
29,PASS,13.0,456,38032,2122,560
30,PASS,12.6,416,38032,2122,560
31,PASS,12.8,376,38032,2122,560
32,PASS,12.6,336,38032,2122,560
33,PASS,12.5,488,39576,2122,560
34,PASS,12.7,448,39576,2122,560
35,PASS,12.7,408,39576,2122,560
36,PASS,12.7,368,39576,2122,560
37,PASS,19.2,840,60428,2122,560
38,PASS,19.2,800,60428,2122,560
39,PASS,19.7,760,60428,2122,560
40,PASS,19.6,720,60428,2122,560
41,PASS,19.2,712,60428,2122,560
42,PASS,19.1,672,60428,2122,560
43,PASS,19.0,632,60428,2122,560
44,PASS,19.0,592,60428,2122,560
45,PASS,19.2,584,60428,2122,560
46,PASS,19.8,544,60428,2122,560
47,PASS,20.0,504,60428,2122,560
48,PASS,19.1,464,60428,2122,560
49,PASS,18.8,696,63090,2122,560
50,PASS,18.7,656,63090,2122,560
51,PASS,19.9,616,63090,2122,560
52,PASS,19.1,576,63090,2122,560
53,PASS,19.4,568,63090,2122,560
54,PASS,19.0,528,63090,2122,560
55,PASS,28.5,888,90688,2122,560
56,PASS,29.2,848,90688,2122,560
57,PASS,31.6,840,90688,2122,560
58,PASS,29.0,800,90688,2122,560
59,PASS,29.5,760,90688,2122,560
60,PASS,28.8,720,90688,2122,560
61,PASS,29.1,712,90688,2122,560
62,PASS,29.3,672,90688,2122,560
63,PASS,29.2,632,90688,2122,560
64,PASS,29.2,592,90688,2122,560
65,PASS,31.1,904,95760,2122,560
66,PASS,29.6,864,95760,2122,560
67,PASS,29.6,824,95760,2122,560
68,PASS,30.6,784,95760,2122,560
69,PASS,29.5,776,95760,2122,560
70,PASS,29.9,736,95760,2122,560
71,PASS,32.5,696,95760,2122,560
72,PASS,31.7,656,95760,2122,560
73,PASS,28.9,1008,100080,2122,560
74,PASS,28.3,968,100080,2122,560
75,PASS,28.4,928,100080,2122,560
76,PASS,28.2,888,100080,2122,560
77,PASS,29.4,880,100080,2122,560
78,PASS,28.6,840,100080,2122,560
79,PASS,28.8,800,100080,2122,560
80,PASS,28.5,760,100080,2122,560
81,PASS,28.1,752,100080,2122,560
82,PASS,44.7,1312,142924,2122,560
83,PASS,44.9,1272,142924,2122,560
84,PASS,43.7,1232,142924,2122,560
85,PASS,43.8,1224,142924,2122,560
86,PASS,43.7,1184,142924,2122,560
87,PASS,44.5,1144,142924,2122,560
88,PASS,43.6,1104,142924,2122,560
89,PASS,44.4,1096,142924,2122,560
90,PASS,44.4,1056,142924,2122,560
91,PASS,45.2,1016,142924,2122,560
92,PASS,43.5,976,142924,2122,560
93,PASS,45.0,968,142924,2122,560
94,PASS,44.9,928,142924,2122,560
