Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
8,PASS,2.2,48,4668,1730,480
9,PASS,1.9,48,4432,1730,480
10,PASS,2.1,64,5584,1730,480
11,PASS,2.3,80,8000,1730,480
12,PASS,3.0,48,7540,1730,480
13,PASS,2.6,96,11036,1730,480
14,PASS,2.9,64,9448,1730,480
15,PASS,2.8,64,9036,1730,480
16,PASS,4.2,48,12104,1730,480
17,PASS,3.9,104,12132,1730,480
18,PASS,3.6,64,12132,1730,480
19,PASS,5.1,120,14772,1730,480
20,PASS,4.2,80,14772,1730,480
21,PASS,4.0,80,15128,1730,480
22,PASS,4.7,96,20152,1730,480
23,PASS,5.6,104,19312,1730,480
24,PASS,5.4,64,19312,1730,480
25,PASS,4.0,80,17800,1730,480
26,PASS,5.9,112,26992,1730,480
27,PASS,5.0,64,19392,1730,480
28,PASS,6.0,80,23988,1730,480
29,PASS,5.8,120,23596,1730,480
30,PASS,5.7,80,23596,1730,480
31,PASS,8.2,104,29812,1730,480
32,PASS,8.1,64,29812,1730,480
33,PASS,6.5,96,31776,1730,480
34,PASS,5.9,120,29092,1730,480
35,PASS,6.0,80,29092,1730,480
36,PASS,8.0,64,30728,1730,480
37,PASS,8.0,192,42332,1730,480
38,PASS,8.2,152,42332,1730,480
39,PASS,8.1,112,42332,1730,480
40,PASS,8.9,80,36704,1730,480
41,PASS,8.5,120,38036,1730,480
42,PASS,8.2,80,38036,1730,480
43,PASS,10.4,136,48372,1730,480
44,PASS,10.1,96,48372,1730,480
45,PASS,8.0,80,37452,1730,480
46,PASS,11.8,144,47132,1730,480
47,PASS,12.1,104,47132,1730,480
48,PASS,12.7,64,47132,1730,480
49,PASS,8.5,80,46528,1730,480
50,PASS,9.4,80,44964,1730,480
51,PASS,12.9,152,63540,1730,480
52,PASS,12.8,112,63540,1730,480
53,PASS,11.1,104,48704,1730,480
54,PASS,11.1,64,48704,1730,480
55,PASS,10.8,96,59116,1730,480
56,PASS,13.2,80,58064,1730,480
57,PASS,12.8,200,58072,1730,480
58,PASS,13.0,160,58072,1730,480
59,PASS,13.7,120,58072,1730,480
60,PASS,13.2,80,58072,1730,480
61,PASS,11.9,160,59976,1730,480
62,PASS,11.8,120,59976,1730,480
63,PASS,12.1,80,59976,1730,480
64,PASS,18.1,64,70944,1730,480
65,PASS,14.0,112,77848,1730,480
66,PASS,14.8,96,75844,1730,480
67,PASS,13.9,200,71340,1730,480
68,PASS,13.9,160,71340,1730,480
69,PASS,14.0,120,71340,1730,480
70,PASS,14.1,80,71340,1730,480
71,PASS,18.2,104,74356,1730,480
72,PASS,17.6,64,74356,1730,480
73,PASS,13.7,160,70984,1730,480
74,PASS,13.7,120,70984,1730,480
75,PASS,13.7,80,70984,1730,480
76,PASS,16.0,136,91912,1730,480
77,PASS,16.1,96,91912,1730,480
78,PASS,19.0,112,99212,1730,480
79,PASS,19.8,120,87724,1730,480
80,PASS,20.2,80,87724,1730,480
81,PASS,16.2,64,76784,1730,480
82,PASS,19.1,160,91368,1730,480
83,PASS,21.4,120,91368,1730,480
84,PASS,19.3,80,91368,1730,480
85,PASS,23.0,216,112688,1730,480
86,PASS,22.8,176,112688,1730,480
87,PASS,22.9,136,112688,1730,480
88,PASS,23.5,96,112688,1730,480
89,PASS,18.8,120,91544,1730,480
90,PASS,19.0,80,91544,1730,480
91,PASS,20.3,112,119812,1730,480
92,PASS,26.6,224,111368,1730,480
93,PASS,27.4,184,111368,1730,480
94,PASS,26.5,144,111368,1730,480
95,PASS,26.7,104,111368,1730,480
96,PASS,26.3,64,111368,1730,480
97,PASS,22.1,120,111588,1730,480
98,PASS,20.9,80,111588,1730,480
99,PASS,22.0,96,118416,1730,480
100,PASS,21.7,80,108248,1730,480
101,PASS,29.5,232,145952,1730,480
102,PASS,28.8,192,145952,1730,480
103,PASS,29.8,152,145952,1730,480
104,PASS,28.9,112,145952,1730,480
105,PASS,20.8,80,112004,1730,480
106,PASS,25.7,144,117004,1730,480
107,PASS,25.9,104,117004,1730,480
108,PASS,26.4,64,117004,1730,480
109,PASS,26.6,136,138972,1730,480
110,PASS,25.7,96,138972,1730,480
111,PASS,29.4,120,136252,1730,480
112,PASS,29.8,80,136252,1730,480
113,PASS,28.6,272,154332,1730,480
114,PASS,27.7,232,154332,1730,480
115,PASS,27.8,192,154332,1730,480
116,PASS,27.7,152,154332,1730,480
117,PASS,27.8,112,154332,1730,480
118,PASS,29.3,160,137780,1730,480
119,PASS,29.9,120,137780,1730,480
120,PASS,29.6,80,137780,1730,480
121,PASS,28.9,96,173872,1730,480
122,PASS,23.3,200,132324,1730,480
123,PASS,23.5,160,132324,1730,480
124,PASS,23.3,120,132324,1730,480
125,PASS,23.4,80,132324,1730,480
126,PASS,30.3,80,143312,1730,480
127,PASS,39.6,104,164684,1730,480
128,PASS,40.1,64,164684,1730,480
129,PASS,32.1,152,180228,1730,480
130,PASS,32.4,112,180228,1730,480
131,PASS,35.1,136,175816,1730,480
132,PASS,34.9,96,175816,1730,480
133,PASS,27.5,160,143612,1730,480
134,PASS,27.7,120,143612,1730,480
