Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
8,PASS,2,144,2250,1562,288
9,PASS,2,192,2772,1562,288
10,PASS,2,192,3350,1562,288
11,PASS,3,192,3984,1562,288
12,PASS,4,192,4674,1562,288
13,PASS,4,240,5420,1562,288
14,PASS,5,240,6222,1562,288
15,PASS,5,240,7080,1562,288
16,PASS,5,240,7994,1562,288
17,PASS,7,304,8964,1562,288
18,PASS,8,304,9990,1562,288
19,PASS,8,304,11072,1562,288
20,PASS,9,304,12210,1562,288
21,PASS,10,352,13404,1562,288
22,PASS,11,352,14654,1562,288
23,PASS,11,352,15960,1562,288
24,PASS,13,352,17322,1562,288
25,PASS,14,400,18740,1562,288
26,PASS,15,400,20214,1562,288
27,PASS,16,400,21744,1562,288
28,PASS,17,400,23330,1562,288
29,PASS,19,448,24972,1562,288
30,PASS,20,448,26670,1562,288
31,PASS,21,448,28424,1562,288
32,PASS,23,448,30234,1562,288
33,PASS,25,496,32100,1562,288
34,PASS,25,496,34022,1562,288
35,PASS,28,496,36000,1562,288
36,PASS,29,496,38034,1562,288
37,PASS,36,544,40124,1562,288
38,PASS,32,544,42270,1562,288
39,PASS,34,544,44472,1562,288
40,PASS,36,544,46730,1562,288
41,PASS,38,592,49044,1562,288
42,PASS,39,592,51414,1562,288
43,PASS,41,592,53840,1562,288
44,PASS,43,592,56322,1562,288
45,PASS,45,640,58860,1562,288
46,PASS,47,640,61454,1562,288
47,PASS,49,640,64104,1562,288
48,PASS,51,640,66810,1562,288
49,PASS,53,688,69572,1562,288
50,PASS,55,688,72390,1562,288
51,PASS,58,688,75264,1562,288
52,PASS,60,688,78194,1562,288
53,PASS,63,736,81180,1562,288
54,PASS,65,736,84222,1562,288
55,PASS,67,736,87320,1562,288
56,PASS,70,736,90474,1562,288
57,PASS,72,784,93684,1562,288
58,PASS,75,784,96950,1562,288
59,PASS,78,784,100272,1562,288
60,PASS,80,784,103650,1562,288
61,PASS,83,832,107084,1562,288
62,PASS,85,832,110574,1562,288
63,PASS,88,832,114120,1562,288
64,PASS,91,832,117722,1562,288
65,PASS,94,880,121380,1562,288
66,PASS,97,880,125094,1562,288
67,PASS,100,880,128864,1562,288
68,PASS,103,880,132690,1562,288
69,PASS,106,928,136572,1562,288
70,PASS,109,928,140510,1562,288
71,PASS,112,928,144504,1562,288
72,PASS,115,928,148554,1562,288
73,PASS,119,976,152660,1562,288
74,PASS,129,976,156822,1562,288
75,PASS,126,976,161040,1562,288
76,PASS,129,976,165314,1562,288
77,PASS,132,1024,169644,1562,288
78,PASS,135,1024,174030,1562,288
79,PASS,139,1024,178472,1562,288
80,PASS,143,1024,182970,1562,288
81,PASS,146,1072,187524,1562,288
82,PASS,156,1072,192134,1562,288
83,PASS,154,1072,196800,1562,288
84,PASS,158,1072,201522,1562,288
85,PASS,169,1120,206300,1562,288
86,PASS,165,1120,211134,1562,288
87,PASS,169,1120,216024,1562,288
88,PASS,174,1120,220970,1562,288
89,PASS,186,1168,225972,1562,288
90,PASS,187,1168,231030,1562,288
91,PASS,185,1168,236144,1562,288
92,PASS,197,1168,241314,1562,288
93,PASS,194,1216,246540,1562,288
94,PASS,197,1216,251822,1562,288
95,PASS,202,1216,257160,1562,288
96,PASS,211,1216,262554,1562,288
97,PASS,211,1264,268004,1562,288
98,PASS,215,1264,273510,1562,288
99,PASS,219,1264,279072,1562,288
100,PASS,230,1264,284690,1562,288
101,PASS,228,1312,290364,1562,288
102,PASS,233,1312,296094,1562,288
103,PASS,238,1312,301880,1562,288
104,PASS,248,1312,307722,1562,288
105,PASS,247,1360,313620,1562,288
106,PASS,251,1360,319574,1562,288
107,PASS,262,1360,325584,1562,288
108,PASS,268,1360,331650,1562,288
109,PASS,266,1408,337772,1562,288
110,PASS,271,1408,343950,1562,288
111,PASS,283,1408,350184,1562,288
112,PASS,281,1408,356474,1562,288
113,PASS,287,1456,362820,1562,288
114,PASS,297,1456,369222,1562,288
115,PASS,297,1456,375680,1562,288
116,PASS,307,1456,382194,1562,288
