Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
8,PASS,3,144,5446,1642,368
9,PASS,5,192,7504,1642,368
10,PASS,6,192,9650,1642,368
11,PASS,8,192,13164,1642,368
12,PASS,9,192,15158,1642,368
13,PASS,13,240,20636,1642,368
14,PASS,16,240,24054,1642,368
15,PASS,19,240,28804,1642,368
16,PASS,25,240,34526,1642,368
17,PASS,31,304,43140,1642,368
18,PASS,34,304,47002,1642,368
19,PASS,45,304,58844,1642,368
20,PASS,48,304,63270,1642,368
21,PASS,60,352,74388,1642,368
22,PASS,69,352,85790,1642,368
23,PASS,83,352,100836,1642,368
24,PASS,88,352,104774,1642,368
25,PASS,106,400,124964,1642,368
26,PASS,126,400,138498,1642,368
27,PASS,135,400,153832,1642,368
28,PASS,154,400,166934,1642,368
29,PASS,180,448,195324,1642,368
30,PASS,180,448,199174,1642,368
31,PASS,226,448,236564,1642,368
32,PASS,235,448,248126,1642,368
33,PASS,259,496,273916,1642,368
34,PASS,287,496,301034,1642,368
35,PASS,311,496,323820,1642,368
36,PASS,334,496,339526,1642,368
37,PASS,395,544,394220,1642,368
38,PASS,419,544,416238,1642,368
39,PASS,452,544,446004,1642,368
40,PASS,466,544,465734,1642,368
41,PASS,546,592,530964,1642,368
42,PASS,551,592,536338,1642,368
43,PASS,638,592,609836,1642,368
44,PASS,653,592,626934,1642,368
45,PASS,695,640,664456,1642,368
46,PASS,779,640,727958,1642,368
47,PASS,840,640,790260,1642,368
48,PASS,842,640,791326,1642,368
49,PASS,942,688,880064,1642,368
50,PASS,983,688,912954,1642,368
51,PASS,1058,688,980188,1642,368
52,PASS,1112,688,1026278,1642,368
53,PASS,1226,736,1122636,1642,368
54,PASS,1238,736,1134094,1642,368
55,PASS,1340,736,1220276,1642,368
56,PASS,1405,736,1260358,1642,368
57,PASS,1531,784,1360428,1642,368
58,PASS,1622,784,1439138,1642,368
59,PASS,1746,784,1537164,1642,368
60,PASS,1691,784,1513174,1642,368
61,PASS,1911,832,1695164,1642,368
62,PASS,2004,832,1751910,1642,368
63,PASS,2032,832,1798072,1642,368
64,PASS,2149,832,1893854,1642,368
65,PASS,2311,880,1999044,1642,368
66,PASS,2369,880,2051338,1642,368
67,PASS,2566,880,2233340,1642,368
68,PASS,2613,880,2271174,1642,368
69,PASS,2759,928,2392564,1642,368
70,PASS,2811,928,2436302,1642,368
71,PASS,3072,928,2648964,1642,368
72,PASS,3036,928,2620198,1642,368
73,PASS,3392,976,2874836,1642,368
